product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
10355,Withings Steel HR Sport + Belkin SOUNDFORM Move True Wireless Earbuds,Withings,tink_AT_AW_Traffic_31032021_v2,13661,27.17,66,2021-05-01,2021-05-01
11004,GARDENA SILENO minimo 250 m² - Mähroboter (Modell 2021) + Ersatzmesser-Set,GARDENA,tink_AT_AW_Traffic_31032021_v2,5131,9.6,21,2021-05-01,2021-05-01
3710771128952047,3710771128952047,3710771128952047,tink_AT_PROSP_CAT_31032021,4374,28.6,26,2021-05-01,2021-05-01
10995,Ezviz C3N – Außenkamera 2er-Set,Ezviz,tink_AT_AW_Traffic_31032021_v2,3056,5.95,12,2021-05-01,2021-05-01
10172,Innr Smart Outdoor Sockelleuchte - Starter-Set - schwarz,Innr,tink_AT_AW_Traffic_31032021_v2,2943,6.01,20,2021-05-01,2021-05-01
11229,Sonos Roam - mobiler wasserdichter Smart Speaker - shadow black,Sonos,tink_AT_PROSP_CAT_31032021,1928,15.95,16,2021-05-01,2021-05-01
11003,GARDENA SILENO minimo 500 m² - Mähroboter (Modell 2021) + Ersatzmesser-Set,GARDENA,tink_AT_AW_Traffic_31032021_v2,1872,4.27,6,2021-05-01,2021-05-01
8195,Google Nest Mini (2. Gen) 2er-Pack - Smarter Lautsprecher mit Sprachsteuerung,Google,tink_AT_PROSP_CAT_31032021,1803,8.79,9,2021-05-01,2021-05-01
8911,Innr Smart Outdoor Flex Light Colour - LED-Streifen - 2 m,Innr,tink_AT_PROSP_CAT_31032021,1801,16.45,12,2021-05-01,2021-05-01
8911,Innr Smart Outdoor Flex Light Colour - LED-Streifen - 2 m,Innr,tink_AT_AW_Traffic_31032021_v2,1500,3.68,7,2021-05-01,2021-05-01
8195,Google Nest Mini (2. Gen) 2er-Pack - Smarter Lautsprecher mit Sprachsteuerung,Google,tink_AT_AW_Traffic_31032021_v2,1338,3.06,4,2021-05-01,2021-05-01
9853,Bosch Smart Home - Starter-Set Rollosteuerung mit 5 Unterputz-Aktoren + Google Nest Hub (2. Generation),Bosch,tink_AT_AW_Traffic_31032021_v2,1211,2.52,9,2021-05-01,2021-05-01
10172,Innr Smart Outdoor Sockelleuchte - Starter-Set - schwarz,Innr,tink_AT_PROSP_CAT_31032021,1169,7.68,14,2021-05-01,2021-05-01
8911,Innr Smart Outdoor Flex Light Colour - LED-Streifen - 2 m,Innr,tink_AT_RET_CAT_C0-548AC_tink_RET_CAT_AT_09112020_01122020,1062,14.44,4,2021-05-01,2021-05-01
6460,ABUS Smart Security World WLAN Lichtkamera - Doppelpack,ABUS,tink_AT_AW_Traffic_31032021_v2,882,2.02,4,2021-05-01,2021-05-01
8647,GARDENA smart SILENO city 250 (2021) - Mähroboter inkl. Gateway + Ersatzmesser,GARDENA,tink_AT_AW_Traffic_31032021_v2,710,1.51,3,2021-05-01,2021-05-01
11164,Bosch Smart Home - Starter Set Rollosteuerung mit 3 Unterputz-Aktoren,Bosch,tink_AT_AW_Traffic_31032021_v2,628,1.41,7,2021-05-01,2021-05-01
10937,Senic Friends of Hue Smart Switch - Smarter Lichtschalter ohne Strom-/Batteriebedarf 3er-Pack + Switch,Senic,tink_AT_PROSP_CAT_31032021,618,5.23,3,2021-05-01,2021-05-01
11165,Bosch Smart Home - Starter Set Rollosteuerung mit 5 Unterputz-Aktoren,Bosch,tink_AT_AW_Traffic_31032021_v2,585,1.35,1,2021-05-01,2021-05-01
3710771128952047,3710771128952047,3710771128952047,tink_AT_AW_Traffic_31032021_v2,572,1.39,1,2021-05-01,2021-05-01
4604,Bosch Smart Home Eyes Doppelpack,Bosch,tink_AT_AW_Traffic_31032021_v2,537,1.18,3,2021-05-01,2021-05-01
10172,Innr Smart Outdoor Sockelleuchte - Starter-Set - schwarz,Innr,tink_AT_RET_CAT_C0-548AC_tink_RET_CAT_AT_09112020_01122020,518,5.51,6,2021-05-01,2021-05-01
11165,Bosch Smart Home - Starter Set Rollosteuerung mit 5 Unterputz-Aktoren,Bosch,tink_AT_PROSP_CAT_31032021,480,2.97,7,2021-05-01,2021-05-01
9853,Bosch Smart Home - Starter-Set Rollosteuerung mit 5 Unterputz-Aktoren + Google Nest Hub (2. Generation),Bosch,tink_AT_PROSP_CAT_31032021,476,2.38,5,2021-05-01,2021-05-01
3710771128952047,3710771128952047,3710771128952047,tink_AT_RET_CAT_C0-548AC_tink_RET_CAT_AT_09112020_01122020,464,5.57,5,2021-05-01,2021-05-01
