Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Belysning	Innr	800005-01	3203818609	Innr OSL 130 Spotlight	8	399,00	ComputerSalg.se	348,00	ComputerSalg.se	348,00			ComputerSalg.se	348,00	In stock	49,00	Buyersclub	389,00	In stock	49,00	tink	399,00	In stock	0,00	Amazon.se	399,00	In stock		Elon	399,00	In stock	29,00	Komplett	459,00	In stock	19,00	Cdon	512,00	In stock	0,00	Lamp24	549,00	In stock	0,00									https://www.pricerunner.se/pl/460-3203818609/Belysning/Innr-OSL-130-Spotlight-priser	08718781552565
Belysning	Hombli	300043-01	3204904340	Hombli Smart Light V2 Väggarmatur	11	699,00	Proshop	644,00	Proshop	644,00			Proshop	644,00	In stock	59,00	ComputerSalg.se	649,00	In stock	49,00	Coolshop SE	695,00	In stock	0,00	Cdon	695,00	In stock	29,00	Spelbutiken	695,00	In stock	0,00	tink	699,00	In stock	0,00	Datia	701,00	Unknown stock status	124,00	iPhonebutiken	749,00	Out of stock	49,00	Compliq	823,75	Out of stock	123,75	Gameshop	851,00	Preorder	79,00	https://www.pricerunner.se/pl/460-3204904340/Belysning/Hombli-Smart-Light-V2-Vaeggarmatur-priser	08719323919754
Belysning	Twinkly	310004-01	3203279945	Twinkly Festoon Ljusslinga 40 Lampor	5	1 999,00	tink	1 999,00	ComputerSalg.se	2 037,00			tink	1 999,00	In stock	0,00	ComputerSalg.se	2 037,00	In stock	0,00	Cdon	2 089,00	In stock	0,00	Lampmani	2 299,00	In stock	0,00	Elgiganten	2 499,00	In stock	39,00																					https://www.pricerunner.se/pl/460-3203279945/Belysning/Twinkly-Festoon-Ljusslinga-40-Lampor-priser	08056326678272
Belysning	Innr	8000037-01	5309688	Innr Flex Ljuslist	5	549,00	ComputerSalg.se	491,00	ComputerSalg.se	491,00			ComputerSalg.se	491,00	In stock	49,00	Cdon	499,00	In stock	0,00	tink	549,00	In stock	0,00	Buyersclub	571,00	In stock	49,00	Komplett	629,00	In stock	0,00																					https://www.pricerunner.se/pl/460-5309688/Belysning/Innr-Flex-Ljuslist-priser	08718781552718
Belysning	Philips Hue	230041-01	4909799	Philips Hue Col Play UK EXT Väggarmatur	41	689,00	Power SE	539,00	Power SE	539,00	416	32458	Power SE	539,00	In stock	0,00	MediaMarkt	539,00	In stock	0,00	Lamper	546,79	Unknown stock status	0,00	Inet	549,00	In stock	0,00	Webhallen SE	549,00	Out of stock	0,00	Cdon	549,00	In stock	0,00	Amazon.se	549,00	In stock		ComputerSalg.se	578,00	In stock	49,00	Elgiganten	580,00	In stock	39,00	Dustin Home	583,00	Preorder	69,00	https://www.pricerunner.se/pl/460-4909799/Belysning/Philips-Hue-Col-Play-UK-EXT-Vaeggarmatur-priser	08718696170731
Belysning	Philips Hue	230043-01	3200846963	Philips Hue Xamento M Takplafond 38.1cm	22	2 319,00	Komplett	1 999,00	Komplett	1 999,00			Komplett	1 999,00	In stock	0,00	Power SE	2 045,00	In stock	0,00	Amazon.se	2 045,00	In stock		Elgiganten	2 045,00	In stock	39,00	Elbutik	2 058,00	Out of stock	0,00	Proshop	2 072,00	In stock	0,00	Lamper	2 097,01	Unknown stock status	0,00	Ljusihem	2 189,00	In stock	0,00	ComputerSalg.se	2 197,00	In stock	0,00	Cdon	2 219,00	In stock	0,00	https://www.pricerunner.se/pl/460-3200846963/Belysning/Philips-Hue-Xamento-M-Takplafond-38.1cm-priser	08719514452251
Belysning	Philips Hue	230032 -01	4688527	Philips Hue Col Play Single PK EU/UK Väggarmatur	38	769,00	Compumail	625,00	Compumail	625,00	1848	113308	Compumail	625,00	In stock	62,00	MediaMarkt	629,00	In stock	0,00	Amazon.se	629,00	In stock		Lamper	678,52	Unknown stock status	0,00	Power SE	699,00	In stock	0,00	Inet	699,00	In stock	0,00	Webhallen SE	699,00	Out of stock	0,00	Cdon	699,00	In stock	0,00	Elbutik	706,00	Out of stock	49,00	ComputerSalg.se	707,00	In stock	49,00	https://www.pricerunner.se/pl/460-4688527/Belysning/Philips-Hue-Col-Play-Single-PK-EU-UK-Vaeggarmatur-priser	08718696170717
Belysning	Philips Hue	230031-01	5119134	Philips Hue Lily XL WACA LV EU spike Markbelysning 19cm	22	1 549,00	Cdon	1 450,00	Cdon	1 450,00	3115	186162	Cdon	1 450,00	In stock	29,00	Elbutik	1 455,00	Out of stock	0,00	Power SE	1 523,00	In stock	0,00	Proshop	1 535,00	In stock	0,00	ComputerSalg.se	1 540,00	In stock	0,00	tink	1 549,00	In stock	0,00	Hemprodukter	1 549,00	Out of stock	0,00	Proffsmagasinet	1 551,00	Out of stock	0,00	iPhonebutiken	1 649,00	Out of stock	0,00	Ljusihem	1 649,00	In stock	0,00	https://www.pricerunner.se/pl/460-5119134/Belysning/Philips-Hue-Lily-XL-WACA-LV-EU-spike-Markbelysning-19cm-priser	08718696174364
Belysning	Hombli	300034-01	3200128090	Hombli HBLS-0521 Ljuslist	18	599,00	Compumail	471,00	Compumail	471,00			Compumail	471,00	In stock	62,00	Coolshop SE	495,00	In stock	0,00	Proshop	495,00	In stock	59,00	Spelbutiken	495,00	In stock	0,00	ComputerSalg.se	548,00	In stock	49,00	Cdon	568,00	In stock	0,00	Buyersclub	579,00	In stock	49,00	Gameshop	579,00	Preorder	79,00	Ginza AB	579,00	Preorder	39,00	Datia	588,00	Unknown stock status	124,00	https://www.pricerunner.se/pl/460-3200128090/Belysning/Hombli-HBLS-0521-Ljuslist-priser	08719323914827
Belysning	Hombli	300032-01	3203279902	Hombli Smart Outdoor Light String Ljusslinga 10 Lampor	17	899,00	Proshop	768,00	Proshop	768,00			Proshop	768,00	In stock	59,00	ComputerSalg.se	839,00	In stock	49,00	Compumail	884,00	In stock	62,00	Cdon	888,00	In stock	0,00	tink	899,00	In stock	0,00	Powerbanken	905,89	Unknown stock status		Coolshop SE	909,00	In stock	0,00	Spelbutiken	909,00	In stock	0,00	Datia	928,00	Unknown stock status	124,00	Fcomputer SE	975,00	In stock	69,00	https://www.pricerunner.se/pl/460-3203279902/Belysning/Hombli-Smart-Outdoor-Light-String-Ljusslinga-10-Lampor-priser	08719323918368
Belysning	Innr	800024-01	3203817474	Innr Smart Spotlight	11	499,00	ComputerSalg.se	419,00	ComputerSalg.se	419,00			ComputerSalg.se	419,00	In stock	49,00	Buyersclub	489,00	In stock	49,00	Elon	490,00	In stock	29,00	Proshop	490,00	Out of stock	59,00	tink	499,00	In stock	0,00	Cdon	499,00	In stock	0,00	Komplett	499,00	In stock	59,00	Compumail	522,00	In stock	62,00	Lamp24	549,00	In stock	0,00	Fcomputer SE	709,00	In stock	69,00	https://www.pricerunner.se/pl/460-3203817474/Belysning/Innr-Smart-Spotlight-priser	08718781552787
Belysning	Twinkly	310008-01	3200315446	Twinkly Line Extension Ljuslist	21	499,00	Amazon.se	234,00	Amazon.se	234,00	1722	107231	Amazon.se	234,00	In stock		Proshop	234,00	In stock	59,00	ComputerSalg.se	279,00	In stock	49,00	Compumail	307,00	In stock	62,00	Buyersclub	309,00	In stock	49,00	Ginza AB	389,00	Preorder	39,00	Hemmy	399,00	Out of stock	39,00	Ballingslöv Mölndal	399,00	In stock	149,00	TVexperten	399,00	In stock	0,00	Outletteknik	399,00	In stock		https://www.pricerunner.se/pl/460-3200315446/Belysning/Twinkly-Line-Extension-Ljuslist-priser	08056326677121
Belysning	Philips Hue	230029-01	5197660	Philips Hue Outdoor 5m EU Ljuslist	48	1 999,00	Webhallen SE	1 890,00	Webhallen SE	1 890,00	157	15676	Webhallen SE	1 890,00	Out of stock	0,00	Inet	1 990,00	In stock	0,00	Kjell & Company	1 990,00	In stock	0,00	Cdon	1 990,00	In stock	0,00	Hornbach	1 990,00	In stock	59,90	tink	1 999,00	In stock	0,00	Clas Ohlson	1 999,00	In stock	39,00	Power SE	2 053,00	In stock	0,00	Komplett	2 053,00	In stock	0,00	Amazon.se	2 053,00	In stock		https://www.pricerunner.se/pl/460-5197660/Belysning/Philips-Hue-Outdoor-5m-EU-Ljuslist-priser	08718699709853
Belysning	Philips Hue	230027-01	4569939	Philips Hue Lily Ext. Spike 1x8W 24V Markbelysning 8.4cm	41	999,00	NetOnNet	799,00	NetOnNet	799,00			NetOnNet	799,00	In stock	0,00	Webhallen SE	849,00	In stock	0,00	Gravis.de	918,62	In stock	286,99	Amazon.se	923,00	In stock		Furniturebox	925,00	In stock	39,00	Hornbach	925,00	In stock	59,90	Power SE	930,00	In stock	0,00	Elgiganten	930,00	In stock	39,00	Proshop	938,00	In stock	59,00	Lampgallerian	949,00	In stock	0,00	https://www.pricerunner.se/pl/460-4569939/Belysning/Philips-Hue-Lily-Ext.-Spike-1x8W-24V-Markbelysning-8.4cm-priser	08718696167977
Belysning	Philips Hue	230026-01	4569973	Philips Hue Lily Base Unit Spike 3x8W 24V Markbelysning 19.3cm 3st	34	2 999,00	Cdon	2 685,00	Cdon	2 685,00	454	35003	Cdon	2 685,00	In stock	29,00	Spelbutiken	2 685,00	In stock	0,00	Power SE	2 966,00	In stock	0,00	Proshop	2 966,00	In stock	0,00	Amazon.se	2 966,00	In stock		Hornbach	2 989,00	In stock	59,90	tink	2 999,00	In stock	0,00	K-Rauta	2 999,00	In stock	59,00	Dustin Home	3 009,00	Preorder	0,00	Elbutik	3 077,00	Out of stock	0,00	https://www.pricerunner.se/pl/460-4569973/Belysning/Philips-Hue-Lily-Base-Unit-Spike-3x8W-24V-Markbelysning-19.3cm-3st-priser	08718696167960
Belysning	Philips Hue	230025 - 01	3703048	Philips Hue Col Go V2 EU Bordslampa	44	879,00	MediaMarkt	699,00	MediaMarkt	699,00	169	16937	MediaMarkt	699,00	In stock	0,00	Amazon.se	699,00	In stock		Hornbach	759,00	In stock	59,90	Power SE	779,00	In stock	0,00	Inet	779,00	In stock	0,00	Cdon	779,00	In stock	0,00	Elbutik	795,00	Out of stock	49,00	Bauhaus	799,00	In stock	59,00	Webhallen SE	799,00	Out of stock	0,00	ComputerSalg.se	806,00	In stock	49,00	https://www.pricerunner.se/pl/460-3703048/Belysning/Philips-Hue-Col-Go-V2-EU-Bordslampa-priser	08718696173992
Belysning	Twinkly	310006-01	3203466184	Twinkly Garland Ljusslinga 600 Lampor	8	2 596,00	123ink.se	2 050,00	123ink.se	2 050,00	2066	126514	123ink.se	2 050,00	In stock	35,00	Cdon	2 289,00	In stock	0,00	ComputerSalg.se	2 292,00	In stock	0,00	Amazon.se	2 309,00	In stock		tink	2 596,00	In stock	0,00	Elgiganten	2 949,00	In stock	39,00	Lampmani	3 569,00	In stock	0,00	Conrad Elektronik	3 690,00	In stock	0,00									https://www.pricerunner.se/pl/460-3203466184/Belysning/Twinkly-Garland-Ljusslinga-600-Lampor-priser	08056326678579
Belysning	Meross	250020-01	3204257219	Meross Wifi Led Strip Works Apple Homekit Ljuslist	7	549,00	Amazon.se	531,00	Amazon.se	531,00			Amazon.se	531,00	In stock		ComputerSalg.se	533,00	In stock	49,00	tink	549,00	In stock	0,00	Cdon	578,00	In stock	0,00	Buyersclub	619,00	In stock	49,00	iPhonebutiken	649,00	In stock	49,00	TechInn	676,99	In stock														https://www.pricerunner.se/pl/460-3204257219/Belysning/Meross-Wifi-Led-Strip-Works-Apple-Homekit-Ljuslist-priser	00680306682706
Belysning	Innr	8000036-01	5309713	Innr Flex Ljuslist	7	749,00	ComputerSalg.se	558,00	ComputerSalg.se	558,00			ComputerSalg.se	558,00	In stock	49,00	Cdon	629,00	In stock	0,00	Buyersclub	648,00	In stock	49,00	Lamp24	699,00	In stock	0,00	tink	749,00	In stock	0,00	Compumail	791,00	In stock	62,00	Komplett	829,00	Out of stock	0,00													https://www.pricerunner.se/pl/460-5309713/Belysning/Innr-Flex-Ljuslist-priser	08718781552725
Belysning	Twinkly	310007-01	3203486117	Twinkly Festoon 40 RGB Ljusslinga 40 Lampor	9	1 999,00	Bauhaus	1 888,87	Bauhaus	1 888,87	3138	190303	Bauhaus	1 888,87	In stock	59,00	Amazon.se	1 888,87	In stock		Proshop	1 975,00	In stock	0,00	tink	1 999,00	In stock	0,00	Elgiganten	2 499,00	In stock	39,00	Lampmani	2 819,00	In stock	0,00	Buyersclub	2 969,00	In stock	49,00	ComputerSalg.se	3 177,00	In stock	0,00	Cdon	3 177,00	In stock	0,00					https://www.pricerunner.se/pl/460-3203486117/Belysning/Twinkly-Festoon-40-RGB-Ljusslinga-40-Lampor-priser	08056326678173
Belysning	Eve	140013-01	5064993	Eve Light Strip Ljuslist	16	945,00	MaxGaming	729,00	MaxGaming	729,00	1156	74402	MaxGaming	729,00	In stock	39,00	Power SE	816,00	In stock	0,00	Proshop	816,00	In stock	59,00	Komplett	824,00	In stock	0,00	Inet	849,00	Out of stock	0,00	Webhallen SE	899,00	In stock	0,00	iPhonebutiken	899,00	Out of stock	49,00	Gravis.de	918,62	In stock	286,99	ComputerSalg.se	938,00	In stock	49,00	tink	945,00	In stock	0,00	https://www.pricerunner.se/pl/460-5064993/Belysning/Eve-Light-Strip-Ljuslist-priser	04260195391680
Belysning	Eva	140006-01	3200063796	Eva Light Strip Extension Ljuslist	19	569,00	MaxGaming	439,00	MaxGaming	439,00			MaxGaming	439,00	In stock	39,00	Webhallen SE	549,00	In stock	0,00	Power SE	549,00	In stock	0,00	Cdon	549,00	In stock	0,00	iPhonebutiken	549,00	In stock	49,00	Inet	549,00	In stock	0,00	tink	569,00	In stock	0,00	Coolshop SE	569,00	In stock	0,00	Gravis.de	574,09	In stock	286,99	Proshop	583,00	In stock	59,00	https://www.pricerunner.se/pl/460-3200063796/Belysning/Eva-Light-Strip-Extension-Ljuslist-priser	04260195391819
Belysning	Hombli	300030-01	3203747174	Hombli Startkit: Smart utomhusbelysning, Starter Markbelysning	15	1 899,00	ComputerSalg.se	1 869,00	ComputerSalg.se	1 869,00	2622	162608	ComputerSalg.se	1 869,00	In stock	0,00	Proshop	1 869,00	In stock	0,00	tink	1 899,00	In stock	0,00	Coolshop SE	1 939,00	In stock	0,00	Cdon	1 939,00	In stock	29,00	Spelbutiken	1 939,00	In stock	0,00	Net2World	2 089,00	In stock	49,00	Datia	2 092,00	Unknown stock status	124,00	Gameshop	2 139,00	Preorder	149,00	Elektronik24	2 189,00	Out of stock	49,00	https://www.pricerunner.se/pl/460-3203747174/Belysning/Hombli-Startkit-Smart-utomhusbelysning-Starter-Markbelysning-priser	08719323919051
