product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
9415,Google Nest Hub (Gen. 2) + gratis Philips Hue White E27 Bluetooth - Ledlampen 2-pack,Google,tink_NL_PROSP_CAT_29042021,3286,9.6,21,2021-06-01,2021-06-01
10053,Google Nest Audio + Google Nest Hub (Gen. 2),Google,tink_NL_PROSP_CAT_29042021,2021,7.79,11,2021-06-01,2021-06-01
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_NL_PROSP_CAT_29042021,1979,7.84,12,2021-06-01,2021-06-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_PROSP_CAT_29042021,1358,5.3,11,2021-06-01,2021-06-01
10053,Google Nest Audio + Google Nest Hub (Gen. 2),Google,tink_NL_RET_CAT_17072020_5,669,9.84,8,2021-06-01,2021-06-01
10051,Google Nest Audio Stereo Set,Google,tink_NL_PROSP_CAT_29042021,592,1.51,6,2021-06-01,2021-06-01
3643355179051502,3643355179051502,3643355179051502,tink_NL_PROSP_CAT_29042021,500,2.79,4,2021-06-01,2021-06-01
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_NL_RET_CAT_17072020_5,497,5.59,4,2021-06-01,2021-06-01
9415,Google Nest Hub (Gen. 2) + gratis Philips Hue White E27 Bluetooth - Ledlampen 2-pack,Google,tink_NL_RET_CAT_17072020_5,496,4.54,1,2021-06-01,2021-06-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_RET_CAT_17072020_5,464,6.83,5,2021-06-01,2021-06-01
6560,Bosch Indego Garage - Zwart,Bosch,tink_NL_RET_CAT_17072020_5,464,6.32,3,2021-06-01,2021-06-01
2548707065219374,2548707065219374,2548707065219374,tink_NL_RET_CAT_17072020_5,439,4.93,3,2021-06-01,2021-06-01
