product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_PROSP_Conversion_3011_alwayson,10690,102.55,62,2021-12-01,2021-12-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_RET_CAT_04102021_6,5800,135.8,50,2021-12-01,2021-12-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_PROSP_CAT_1911_alwayson,4423,53.22,16,2021-12-01,2021-12-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_PROSP_CAT_1911_alwayson,3763,33.57,16,2021-12-01,2021-12-01
8033,Eve Thermo (2020) 3-pack,Eve,tink_NL_PROSP_Conversion_3011_alwayson,2317,16.82,27,2021-12-01,2021-12-01
4405,Sonos One Stereo Set - Slimme speaker met spraakbesturing,Sonos,tink_NL_PROSP_Conversion_3011_alwayson,1529,12.22,29,2021-12-01,2021-12-01
6293,Philips Hue Discover - Led Schijnwerper - Zwart,Philips,tink_NL_RET_CAT_04102021_6,1336,30.58,20,2021-12-01,2021-12-01
11598,Nanoleaf Elements Hexagons Starter Kit 13-pack - Bruin,Nanoleaf,tink_NL_RET_CAT_04102021_6,1311,37.41,39,2021-12-01,2021-12-01
11551,Google Nest Doorbell (batterij) + Google Nest Hub (Gen. 2),Google,tink_NL_PROSP_Conversion_3011_alwayson,1255,10.67,7,2021-12-01,2021-12-01
3794392733971931,3794392733971931,3794392733971931,tink_NL_RET_CAT_04102021_6,1181,18.76,11,2021-12-01,2021-12-01
11604,Marmitek Power SI Slimme Stekker met USB 2-pack,Marmitek,tink_NL_PROSP_Conversion_3011_alwayson,1058,9.92,13,2021-12-01,2021-12-01
8768,tado° Slimme Bedrade Thermostaat Starter Kit V3+ incl. Bridge + 6-pack Radiatorknoppen,tado°,tink_NL_RET_CAT_04102021_6,1031,19.58,15,2021-12-01,2021-12-01
6120,tado° Slimme Radiatorknop Starter Kit V3+ incl. Bridge + 2x Radiatorknoppen (3 totaal),tado°,tink_NL_PROSP_Conversion_3011_alwayson,1018,7.66,2,2021-12-01,2021-12-01
10708,Ring Spotlight Cam Beveiligingscamera - Bedraad - Zwart,Ring,tink_NL_RET_CAT_04102021_6,953,18.63,11,2021-12-01,2021-12-01
9768,tado° Slimme Draadloze Temperatuursensor - Wit,tado°,tink_NL_RET_CAT_04102021_6,925,19.13,22,2021-12-01,2021-12-01
2840212836042403,2840212836042403,2840212836042403,tink_NL_RET_CAT_04102021_6,871,21.58,19,2021-12-01,2021-12-01
6461,Google Nest Protect Batterij 6-pack - Rook- en Koolmonoxidemelders 2de generatie,Google,tink_NL_PROSP_Conversion_3011_alwayson,859,8.21,9,2021-12-01,2021-12-01
11551,Google Nest Doorbell (batterij) + Google Nest Hub (Gen. 2),Google,tink_NL_RET_CAT_04102021_6,848,22.25,10,2021-12-01,2021-12-01
5635,Sonos One set van 3 - Wifi-speaker met spraakbesturing,Sonos,tink_NL_PROSP_Conversion_3011_alwayson,775,5.72,20,2021-12-01,2021-12-01
7809,tado° Slimme Radiatorknop 6-pack,tado°,tink_NL_PROSP_Conversion_3011_alwayson,758,6.37,3,2021-12-01,2021-12-01
2649,Bosch Smart Home Slimme Stekker - Wit,Bosch,tink_NL_RET_CAT_04102021_6,676,17.13,13,2021-12-01,2021-12-01
8768,tado° Slimme Bedrade Thermostaat Starter Kit V3+ incl. Bridge + 6-pack Radiatorknoppen,tado°,tink_NL_PROSP_Conversion_3011_alwayson,653,5.07,16,2021-12-01,2021-12-01
5635,Sonos One set van 3 - Wifi-speaker met spraakbesturing,Sonos,tink_NL_PROSP_CAT_1911_alwayson,608,6.68,9,2021-12-01,2021-12-01
8033,Eve Thermo (2020) 3-pack,Eve,tink_NL_PROSP_CAT_1911_alwayson,605,5.34,4,2021-12-01,2021-12-01
