product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
11485,Hombli Outdoor Light String + Extension Set,Hombli,tink_NL_PROSP_Conversion_2007-08082022,7763,37.98,47,2022-08-01,2022-08-01
12357,Sonos Roam SL + Draadloze Charger,Sonos,tink_NL_PROSP_Conversion_2007-08082022,6233,38.32,40,2022-08-01,2022-08-01
12268,Google Chromecast met Google TV (4K) - Wit,Google,tink_NL_PROSP_Conversion_2007-08082022,6098,31.62,45,2022-08-01,2022-08-01
4419,Sonos Arc One 5.1 Home Theatre Set,Sonos,tink_NL_PROSP_Conversion_2007-08082022,3488,15.57,61,2022-08-01,2022-08-01
10998,HidrateSpark STEEL Chug 620 ml - Smart Water Bottle - Brushed Stainless Steel,HidrateSpark,tink_NL_PROSP_Conversion_2007-08082022,3339,16.65,14,2022-08-01,2022-08-01
4419,Sonos Arc One 5.1 Home Theatre Set,Sonos,tink_NL_AW_Traffic_2007-08082022,2875,6.44,19,2022-08-01,2022-08-01
11960,Hombli Outdoor Smart Socket 2-pack,Hombli,tink_NL_PROSP_Conversion_2007-08082022,2696,12.91,11,2022-08-01,2022-08-01
10172,Innr Smart Outdoor sokkellamp Colour 3-pack ZigBee Lightlink - Zwart,Innr,tink_NL_AW_Traffic_2007-08082022,2134,4.03,10,2022-08-01,2022-08-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_PROSP_Conversion_2007-08082022,1973,12.73,21,2022-08-01,2022-08-01
12052,TP-Link Tapo C320WS - Wifi Buitencamera - Wit,TP-Link,tink_NL_AW_Traffic_2007-08082022,1929,3.02,13,2022-08-01,2022-08-01
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_NL_PROSP_Conversion_2007-08082022,1674,10.27,8,2022-08-01,2022-08-01
11983,TP-Link Tapo P100 6-pack Slimme Wifi Stekker,TP-Link,tink_NL_PROSP_Conversion_2007-08082022,1562,9.88,23,2022-08-01,2022-08-01
12122,Hombli Outdoor Smart Water Controller - Zwart,Hombli,tink_NL_PROSP_Conversion_2007-08082022,1541,10.12,22,2022-08-01,2022-08-01
12357,Sonos Roam SL + Draadloze Charger,Sonos,tink_NL_RET_Cat_3103_always_on,1540,31.6,11,2022-08-01,2022-08-01
12268,Google Chromecast met Google TV (4K) - Wit,Google,tink_NL_AW_Traffic_2007-08082022,1472,3.29,18,2022-08-01,2022-08-01
11485,Hombli Outdoor Light String + Extension Set,Hombli,tink_NL_AW_Traffic_2007-08082022,1391,2.86,13,2022-08-01,2022-08-01
12268,Google Chromecast met Google TV (4K) - Wit,Google,tink_NL_RET_Cat_3103_always_on,1196,16.51,13,2022-08-01,2022-08-01
11779,Hombli Smart Video Doorbell 2 + Doorbell Chime 2 - Zwart,Hombli,tink_NL_AW_Traffic_2007-08082022,1072,2.15,4,2022-08-01,2022-08-01
11779,Hombli Smart Video Doorbell 2 + Doorbell Chime 2 - Zwart,Hombli,tink_NL_PROSP_Conversion_2007-08082022,1053,7.01,10,2022-08-01,2022-08-01
11485,Hombli Outdoor Light String + Extension Set,Hombli,tink_NL_RET_Cat_3103_always_on,1042,15.41,2,2022-08-01,2022-08-01
11388,Hombli Smart Indoor Camera 2 2-pack,Hombli,tink_NL_AW_Traffic_2007-08082022,977,2.16,7,2022-08-01,2022-08-01
12052,TP-Link Tapo C320WS - Wifi Buitencamera - Wit,TP-Link,tink_NL_PROSP_Conversion_2007-08082022,856,4.21,9,2022-08-01,2022-08-01
11103,Senic Friends of Hue Slimme Lichtschakelaar 6-pack,Senic,tink_NL_PROSP_Conversion_2007-08082022,797,6.23,11,2022-08-01,2022-08-01
10998,HidrateSpark STEEL Chug 620 ml - Smart Water Bottle - Brushed Stainless Steel,HidrateSpark,tink_NL_RET_Cat_3103_always_on,749,7.31,4,2022-08-01,2022-08-01
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_NL_RET_Cat_3103_always_on,734,11.75,6,2022-08-01,2022-08-01
11388,Hombli Smart Indoor Camera 2 2-pack,Hombli,tink_NL_PROSP_Conversion_2007-08082022,686,4.89,5,2022-08-01,2022-08-01
11960,Hombli Outdoor Smart Socket 2-pack,Hombli,tink_NL_RET_Cat_3103_always_on,658,9.04,1,2022-08-01,2022-08-01
12357,Sonos Roam SL + Draadloze Charger,Sonos,tink_NL_AW_Traffic_2007-08082022,655,2.39,6,2022-08-01,2022-08-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_RET_Cat_3103_always_on,628,12.35,4,2022-08-01,2022-08-01
11576,Google Nest Protect Batterij 3-pack - Rook- en Koolmonoxidemelders,Google,tink_NL_PROSP_Conversion_2007-08082022,608,3.73,8,2022-08-01,2022-08-01
11099,Bosch Indego XS 300 - Robotmaaier + Garage,Bosch,tink_NL_PROSP_Conversion_2007-08082022,606,3.22,7,2022-08-01,2022-08-01
12122,Hombli Outdoor Smart Water Controller - Zwart,Hombli,tink_NL_RET_Cat_3103_always_on,540,9.33,2,2022-08-01,2022-08-01
11779,Hombli Smart Video Doorbell 2 + Doorbell Chime 2 - Zwart,Hombli,tink_NL_RET_Cat_3103_always_on,523,7.01,5,2022-08-01,2022-08-01
11100,Bosch Indego S+ 500 - Robotmaaier + Garage,Bosch,tink_NL_AW_Traffic_2007-08082022,513,0.95,0,2022-08-01,2022-08-01
11960,Hombli Outdoor Smart Socket 2-pack,Hombli,tink_NL_AW_Traffic_2007-08082022,493,0.9,3,2022-08-01,2022-08-01
11551,Google Nest Doorbell (batterij) + Google Nest Hub (Gen. 2),Google,tink_NL_RET_Cat_3103_always_on,481,7.36,2,2022-08-01,2022-08-01
