product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
848,Meross Smart Wifi Inne/Ute Eluttag - svart,Meross,tink_SE_RET_Cat_44806,174,23.1,1,2022-10-01,2022-10-01
785,Sonos One SL Stereo Set - Wifi-högtalare,Sonos,tink_SE_RET_Cat_44806,160,21.45,0,2022-10-01,2022-10-01
523,tado° Smart Elementtermostat Starter Kit V3+ inkl. bridge + 4x Elementtermostater + Google Nest Hub (Gen. 2),tado°,tink_SE_RET_Cat_44806,143,21.94,8,2022-10-01,2022-10-01
767,Sonos One SL 4-pack - Wifi-högtalare,Sonos,tink_SE_RET_Cat_44806,101,15.29,2,2022-10-01,2022-10-01
552,tado° Wireless Temperature Sensor 2-pack,tado°,tink_SE_RET_Cat_44806,38,4.34,0,2022-10-01,2022-10-01
303,tado° Smart Termostat Starter Kit V3+ - Vit,tado°,tink_SE_RET_Cat_44806,35,7.93,0,2022-10-01,2022-10-01
978,Sonos One SL Arc 5.1 Home Theatre Set,Sonos,tink_SE_RET_Cat_44806,33,8.58,3,2022-10-01,2022-10-01
213,LIFX White 2-pack - Vit,LIFX,tink_SE_RET_Cat_44806,33,3.9,0,2022-10-01,2022-10-01
300,tado° Smart Wireless Termostat Starter Kit V3+ - Vit,tado°,tink_SE_RET_Cat_44806,31,6.51,1,2022-10-01,2022-10-01
782,Sonos One SL Beam 5.0 Entertainment Set,Sonos,tink_SE_RET_Cat_44806,24,2.94,1,2022-10-01,2022-10-01
1025,eufy Video Doorbell 2K + Homebase 2 + Google Nest Hub,eufy,tink_SE_RET_Cat_44806,23,5.14,0,2022-10-01,2022-10-01
765,Sonos One 3-pack,Sonos,tink_SE_RET_Cat_44806,20,3.32,1,2022-10-01,2022-10-01
543,Google Nest Audio + Google Nest Hub (Gen. 2),Google,tink_SE_RET_Cat_44806,20,1.99,0,2022-10-01,2022-10-01
597,Philips Hue White Ambiance GU10 Bluetooth Led Spot 2-pack - vit,Philips,tink_SE_RET_Cat_44806,19,3.92,1,2022-10-01,2022-10-01
861,Meross Smart Essential Oil Diffuser - Light Wood,Meross,tink_SE_RET_Cat_44806,17,2.12,0,2022-10-01,2022-10-01
984,Sonos Boost - Wifi Bridge - vit,Sonos,tink_SE_RET_Cat_44806,16,1.86,1,2022-10-01,2022-10-01
882,Meross Smart Wifi Garageportsöppnare - vit,Meross,tink_SE_RET_Cat_44806,16,3.03,0,2022-10-01,2022-10-01
762,Sonos One Stereo Set - Wifi-högtalare,Sonos,tink_SE_RET_Cat_44806,16,1.6,0,2022-10-01,2022-10-01
763,Sonos One SL 3-pack - Wifi-högtalare,Sonos,tink_SE_RET_Cat_44806,15,2.28,0,2022-10-01,2022-10-01
246,Netatmo Smart Utomhuskamera med Siren - Svart,Netatmo,tink_SE_RET_Cat_44806,15,1.4,0,2022-10-01,2022-10-01
1080,SX-33 Bold Smart Cylinder + Clicker - Fjärrkontroll,SX-33,tink_SE_RET_Cat_44806,15,1.85,0,2022-10-01,2022-10-01
