Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Belysning	Innr	800023-01	3203771111	Innr Utomhuslampa OPL Pollare	11	1 899,00	Cdon	1 199,00	Cdon	1 199,00			Cdon	1 199,00	In stock	49,00	Compumail	1 536,00	In stock	0,00	ComputerSalg.se	1 547,00	In stock	0,00	Proshop	1 583,00	In stock	0,00	Buyersclub	1 759,00	In stock	0,00	Komplett	1 829,00	In stock	0,00	Elon	1 890,00	In stock	0,00	tink	1 899,00	In stock	0,00	Elektronik24	2 085,00	In stock	49,00	Lamp24	2 199,00	In stock	0,00	https://www.pricerunner.se/pl/460-3203771111/Belysning/Innr-Utomhuslampa-OPL-Pollare-priser	08718781552770
Belysning	Twinkly	310009-01	3200233124	Twinkly Line Ljuslist	19	899,00	Proshop	496,00	Proshop	496,00	1312	76738	Proshop	496,00	In stock	59,00	ComputerSalg.se	497,00	In stock	49,00	Webhallen SE	499,00	In stock	49,00	Buyersclub	629,00	In stock	0,00	Compumail	636,00	In stock	62,00	TVexperten	699,00	In stock	0,00	Vitvaruexperten	699,00	In stock	39,00	Fcomputer SE	726,00	In stock	69,00	Cdon	797,00	In stock	49,00	Ginza AB	799,00	Out of stock	39,00	https://www.pricerunner.se/pl/460-3200233124/Belysning/Twinkly-Line-Ljuslist-priser	08056326677077
Belysning	Innr	800009-01	3203982567	Innr Flex Ljuslist	7	799,00	tink	799,00	Komplett	829,00			tink	799,00	In stock	0,00	Komplett	829,00	In stock	0,00	Proshop	886,00	Out of stock	59,00	ComputerSalg.se	940,00	In stock	49,00	Cdon	997,00	In stock	0,00	Lamp24	999,00	In stock	0,00	Buyersclub	1 069,00	In stock	0,00													https://www.pricerunner.se/pl/460-3203982567/Belysning/Innr-Flex-Ljuslist-priser	08718781552732
Belysning	Innr	800025-01	3203860164	Innr Lighting RSL 115 Spotlight	8	239,00	tink	239,00	Komplett	259,00			tink	239,00	In stock	0,00	Komplett	259,00	In stock	19,00	Compumail	262,00	In stock	62,00	Lamp24	269,00	In stock	59,00	Proshop	295,00	Out of stock	59,00	ComputerSalg.se	712,00	In stock	59,00	Cdon	728,00	In stock	0,00	Buyersclub	799,00	In stock	0,00									https://www.pricerunner.se/pl/460-3203860164/Belysning/Innr-Lighting-RSL-115-Spotlight-priser	08718781552893
Belysning	Philips Hue	230040-01	3202207389	Philips Hue Xamento Recessed 1x5.7W Spotlight	17	839,00	Power SE	742,00	Power SE	742,00			Power SE	742,00	In stock	0,00	Amazon.se	742,00	In stock		Proshop	748,00	In stock	59,00	ComputerSalg.se	788,00	In stock	49,00	Coolshop SE	795,00	In stock	0,00	Cdon	837,00	In stock	0,00	tink	839,00	In stock	0,00	Webhallen SE	839,00	In stock	0,00	Komplett	839,00	In stock	0,00	Elgiganten	839,00	In stock	39,00	https://www.pricerunner.se/pl/460-3202207389/Belysning/Philips-Hue-Xamento-Recessed-1x5.7W-Spotlight-priser	08719514452138
Belysning	Twinkly	310008-02	3203970209	Twinkly RGB LED-listförlängning Ljuslist	4	499,00	tink	499,00	Lampmani	545,00			tink	499,00	In stock	0,00	Lampmani	545,00	In stock	99,00	Cdon	546,00	In stock	0,00	Elgiganten	599,00	In stock	39,00																									https://www.pricerunner.se/pl/460-3203970209/Belysning/Twinkly-RGB-LED-listfoerlaengning-Ljuslist-priser	08056326677886
Belysning	Philips Hue	230024-01	3739743	Philips Hue Plus V4 EMEA ext 1m Ljuslist	49	279,00	Power SE	250,00	Power SE	250,00	456	32424	Power SE	250,00	In stock	49,00	Proshop	250,00	In stock	59,00	Amazon.se	250,00	In stock		Hornbach	250,00	In stock	59,90	Gravis.de	275,74	In stock	275,74	tink	279,00	In stock	0,00	Ljushuset	279,00	Unknown stock status	0,00	Norrmalmsel	279,00	Unknown stock status	15 625,00	Elbutik	279,00	Out of stock	49,00	Webhallen SE	279,00	In stock	49,00	https://www.pricerunner.se/pl/460-3739743/Belysning/Philips-Hue-Plus-V4-EMEA-ext-1m-Ljuslist-priser	08718699703448
Belysning	Twinkly	310009-02	3203467414	Twinkly Line Ljuslist	5	899,00	ComputerSalg.se	839,00	ComputerSalg.se	839,00			ComputerSalg.se	839,00	In stock	49,00	tink	899,00	In stock	0,00	Cdon	927,00	In stock	0,00	Lampmani	986,00	In stock	0,00	Elgiganten	1 049,00	In stock	39,00																					https://www.pricerunner.se/pl/460-3203467414/Belysning/Twinkly-Line-Ljuslist-priser	08056326677879
Belysning	Philips Hue	230023-01	5227043	Philips Hue Lightstrip Plus V4 EMEA 2m Base kit Ljuslist	53	899,00	Cdon	725,00	Cdon	725,00	13	2468	Cdon	725,00	In stock	49,00	Amazon.se	735,98	In stock		Power SE	748,00	In stock	0,00	Proshop	748,00	In stock	59,00	Hornbach	748,00	In stock	59,90	Inet	799,00	Out of stock	0,00	Elon	859,00	In stock	0,00	Lampemesteren.se	880,00	In stock	79,00	Gravis.de	883,89	In stock	276,14	Buyersclub	889,00	In stock	0,00	https://www.pricerunner.se/pl/460-5227043/Belysning/Philips-Hue-Lightstrip-Plus-V4-EMEA-2m-Base-kit-Ljuslist-priser	08718699703424
Belysning	Hombli	300025-01	3200949946	Hombli String Light Extension Lampdel	15	549,00	Compumail	532,00	Compumail	532,00			Compumail	532,00	In stock	62,00	tink	549,00	In stock	0,00	Powerbanken	568,75	Unknown stock status		Proshop	590,00	In stock	59,00	Kjell & Company	590,00	In stock	0,00	Coolshop SE	599,00	In stock	0,00	Cdon	599,00	In stock	29,00	Spelbutiken	599,00	In stock	0,00	Datia	666,00	Unknown stock status	124,00	Pluus SE	710,00	In stock	49,95	https://www.pricerunner.se/pl/460-3200949946/Belysning/Hombli-String-Light-Extension-Lampdel-priser	08719323918306
Belysning	Innr	800005-01	3203818609	Innr OSL 130 Spotlight	9	399,00	tink	399,00	Cdon	399,00			tink	399,00	In stock	0,00	Cdon	399,00	In stock	49,00	Amazon.se	399,00	In stock		Elon	399,00	In stock	29,00	Compumail	457,00	In stock	62,00	Komplett	459,00	In stock	19,00	ComputerSalg.se	463,00	In stock	49,00	Lamp24	549,00	In stock	0,00	Buyersclub	559,00	In stock	0,00					https://www.pricerunner.se/pl/460-3203818609/Belysning/Innr-OSL-130-Spotlight-priser	08718781552565
Belysning	Hombli	300043-01	3204904340	Hombli Smart Light V2 Väggarmatur	9	699,00	Datia	688,00	Datia	688,00			Datia	688,00	Unknown stock status	124,00	Coolshop SE	695,00	In stock	0,00	Cdon	695,00	In stock	29,00	Spelbutiken	695,00	In stock	0,00	tink	699,00	In stock	0,00	Proshop	787,00	In stock	59,00	Compliq	802,50	Out of stock	123,75	Vardagen	852,00	Unknown stock status		Ginza AB	929,00	Out of stock	0,00					https://www.pricerunner.se/pl/460-3204904340/Belysning/Hombli-Smart-Light-V2-Vaeggarmatur-priser	08719323919754
Belysning	Twinkly	310004-01	3203279945	Twinkly Festoon Ljusslinga 40 Lampor	4	1 999,00	tink	1 999,00	ComputerSalg.se	2 077,00			tink	1 999,00	In stock	0,00	ComputerSalg.se	2 077,00	In stock	0,00	Lampmani	2 299,00	In stock	0,00	Elgiganten	2 499,00	In stock	39,00																									https://www.pricerunner.se/pl/460-3203279945/Belysning/Twinkly-Festoon-Ljusslinga-40-Lampor-priser	08056326678272
Belysning	Innr	8000037-01	5309688	Innr Flex Ljuslist	7	549,00	Cdon	499,00	Cdon	499,00	2702	149484	Cdon	499,00	In stock	49,00	tink	549,00	In stock	0,00	ComputerSalg.se	578,00	In stock	49,00	Amazon.se	579,00	In stock		Komplett	629,00	In stock	0,00	Buyersclub	639,00	In stock	0,00	Lamp24	699,00	In stock	0,00													https://www.pricerunner.se/pl/460-5309688/Belysning/Innr-Flex-Ljuslist-priser	08718781552718
Belysning	Philips Hue	230041-01	4909799	Philips Hue Col Play UK EXT Väggarmatur	42	689,00	Cdon	545,00	Cdon	545,00	2023	116727	Cdon	545,00	In stock	49,00	Lamper	545,43	Unknown stock status	0,00	Power SE	547,00	In stock	0,00	Proshop	547,00	In stock	59,00	Amazon.se	547,00	In stock		Kjell & Company	549,00	In stock	0,00	Inet	549,00	Out of stock	0,00	Webhallen SE	549,00	In stock	0,00	Dustin Home	583,00	Preorder	69,00	Onlinedeal24	585,25	Unknown stock status	198,04	https://www.pricerunner.se/pl/460-4909799/Belysning/Philips-Hue-Col-Play-UK-EXT-Vaeggarmatur-priser	08718696170731
Belysning	Philips Hue	230043-01	3200846963	Philips Hue Xamento M Takplafond 38.1cm	22	2 319,00	Elbutik	1 949,00	Elbutik	1 949,00	5703	286877	Elbutik	1 949,00	Out of stock	0,00	Lamper	1 988,82	Unknown stock status	0,00	Power SE	2 030,00	In stock	0,00	Amazon.se	2 030,00	In stock		Proshop	2 042,00	In stock	0,00	Compumail	2 161,00	In stock	0,00	ComputerSalg.se	2 188,00	In stock	0,00	Ljusihem	2 189,00	In stock	0,00	Komplett	2 239,00	In stock	0,00	Cdon	2 249,00	In stock	0,00	https://www.pricerunner.se/pl/460-3200846963/Belysning/Philips-Hue-Xamento-M-Takplafond-38.1cm-priser	08719514452251
Belysning	Philips Hue	230032 -01	4688527	Philips Hue Col Play Single PK EU/UK Väggarmatur	33	769,00	Lamper	672,90	Lamper	672,90	4818	244298	Lamper	672,90	Unknown stock status	0,00	Compumail	687,00	In stock	62,00	Power SE	699,00	In stock	0,00	Inet	699,00	In stock	0,00	Webhallen SE	699,00	In stock	0,00	Elbutik	706,00	Out of stock	49,00	ComputerSalg.se	718,00	In stock	49,00	Amazon.se	746,00	In stock		Proshop	748,00	In stock	59,00	Dustin Home	764,00	Preorder	69,00	https://www.pricerunner.se/pl/460-4688527/Belysning/Philips-Hue-Col-Play-Single-PK-EU-UK-Vaeggarmatur-priser	08718696170717
Belysning	Philips Hue	230031-01	5119134	Philips Hue Lily XL WACA LV EU spike Markbelysning 19cm	19	1 549,00	Coolshop SE	1 450,00	Coolshop SE	1 450,00			Coolshop SE	1 450,00	In stock	0,00	Cdon	1 450,00	In stock	29,00	ComputerSalg.se	1 508,00	In stock	0,00	Lampemesteren.se	1 510,00	In stock	0,00	Power SE	1 512,00	In stock	0,00	Proshop	1 512,00	In stock	0,00	Elbutik	1 513,00	Out of stock	0,00	tink	1 549,00	In stock	0,00	Hemprodukter	1 549,00	Out of stock	0,00	Kjell & Company	1 549,00	Out of stock	0,00	https://www.pricerunner.se/pl/460-5119134/Belysning/Philips-Hue-Lily-XL-WACA-LV-EU-spike-Markbelysning-19cm-priser	08718696174364
Belysning	Hombli	300034-01	3200128090	Hombli HBLS-0521 Ljuslist	15	599,00	Compumail	466,00	Compumail	466,00			Compumail	466,00	In stock	62,00	Coolshop SE	495,00	In stock	0,00	Proshop	495,00	In stock	59,00	Spelbutiken	495,00	In stock	0,00	Ginza AB	559,00	Out of stock	39,00	Powerbanken	583,76	Unknown stock status		ComputerSalg.se	591,00	In stock	49,00	Pluus SE	591,50	In stock	49,95	tink	599,00	In stock	0,00	Cdon	599,00	In stock	29,00	https://www.pricerunner.se/pl/460-3200128090/Belysning/Hombli-HBLS-0521-Ljuslist-priser	08719323914827
Belysning	Hombli	300032-01	3203279902	Hombli Smart Outdoor Light String Ljusslinga 10 Lampor	16	899,00	Proshop	755,00	Proshop	755,00	3977	211214	Proshop	755,00	In stock	59,00	ComputerSalg.se	843,00	In stock	49,00	Compumail	872,00	In stock	62,00	Powerbanken	898,90	Unknown stock status		tink	899,00	In stock	0,00	Coolshop SE	909,00	In stock	0,00	Spelbutiken	909,00	In stock	0,00	Datia	910,00	Unknown stock status	124,00	Fcomputer SE	949,00	In stock	69,00	Compliq	1 061,25	Out of stock	123,75	https://www.pricerunner.se/pl/460-3203279902/Belysning/Hombli-Smart-Outdoor-Light-String-Ljusslinga-10-Lampor-priser	08719323918368
Belysning	Innr	800024-01	3203817474	Innr Smart Spotlight	10	499,00	ComputerSalg.se	478,00	ComputerSalg.se	478,00			ComputerSalg.se	478,00	In stock	49,00	Elon	490,00	In stock	29,00	Proshop	490,00	In stock	59,00	tink	499,00	In stock	0,00	Cdon	499,00	In stock	49,00	Komplett	499,00	In stock	59,00	Buyersclub	549,00	In stock	0,00	Lamp24	549,00	In stock	0,00	Fcomputer SE	671,00	In stock	69,00	Elektronik24	823,00	In stock	49,00	https://www.pricerunner.se/pl/460-3203817474/Belysning/Innr-Smart-Spotlight-priser	08718781552787
Belysning	Twinkly	310008-01	3200315446	Twinkly Line Extension Ljuslist	19	499,00	Proshop	234,00	Proshop	234,00	1184	71000	Proshop	234,00	In stock	59,00	ComputerSalg.se	279,00	In stock	49,00	Compumail	309,00	In stock	62,00	Buyersclub	309,00	In stock	59,00	Cdon	338,00	In stock	0,00	HusOchHemma	399,00	In stock	49,00	TVexperten	399,00	In stock	0,00	Ballingslöv Mölndal	399,00	In stock	149,00	Ginza AB	399,00	Out of stock	39,00	Vitvaruexperten	399,00	In stock	39,00	https://www.pricerunner.se/pl/460-3200315446/Belysning/Twinkly-Line-Extension-Ljuslist-priser	08056326677121
Belysning	Philips Hue	230029-01	5197660	Philips Hue Outdoor 5m EU Ljuslist	44	1 999,00	Amazon.se	1 840,12	Amazon.se	1 840,12	76	8544	Amazon.se	1 840,12	In stock		Webhallen SE	1 890,00	In stock	0,00	Hornbach	1 890,00	In stock	59,90	Coolshop SE	1 948,00	In stock	0,00	Spelbutiken	1 948,00	In stock	0,00	Inet	1 990,00	In stock	0,00	Kjell & Company	1 990,00	In stock	0,00	Cdon	1 990,00	In stock	0,00	tink	1 999,00	In stock	0,00	Komplett	2 037,00	In stock	0,00	https://www.pricerunner.se/pl/460-5197660/Belysning/Philips-Hue-Outdoor-5m-EU-Ljuslist-priser	08718699709853
Belysning	Philips Hue	230027-01	4569939	Philips Hue Lily Ext. Spike 1x8W 24V Markbelysning 8.4cm	41	999,00	Amazon.se	789,00	Amazon.se	789,00	1573	90987	Amazon.se	789,00	In stock		Hornbach	789,00	In stock	59,90	NetOnNet	799,00	In stock	0,00	Webhallen SE	849,00	In stock	0,00	Gravis.de	884,96	In stock	276,47	Proshop	924,00	In stock	59,00	Coolshop SE	925,00	In stock	0,00	ComputerSalg.se	940,00	In stock	59,00	Elon	949,00	In stock	0,00	Dustin Home	960,00	In stock	69,00	https://www.pricerunner.se/pl/460-4569939/Belysning/Philips-Hue-Lily-Ext.-Spike-1x8W-24V-Markbelysning-8.4cm-priser	08718696167977
Belysning	Philips Hue	230026-01	4569973	Philips Hue Lily Base Unit Spike 3x8W 24V Markbelysning 19.3cm 3st	30	2 999,00	Amazon.se	2 861,28	Amazon.se	2 861,28	311	24687	Amazon.se	2 861,28	In stock		Proshop	2 923,00	In stock	0,00	NetOnNet	2 990,00	In stock	0,00	Power SE	2 990,00	In stock	0,00	Hornbach	2 990,00	In stock	59,90	Elon	2 995,00	In stock	0,00	tink	2 999,00	In stock	0,00	K-Rauta	2 999,00	In stock	59,00	Dustin Home	3 009,00	Preorder	0,00	Lamper	3 111,03	Unknown stock status	0,00	https://www.pricerunner.se/pl/460-4569973/Belysning/Philips-Hue-Lily-Base-Unit-Spike-3x8W-24V-Markbelysning-19.3cm-3st-priser	08718696167960
Belysning	Philips Hue	230025 - 01	3703048	Philips Hue Col Go V2 EU Bordslampa	39	879,00	Amazon.se	712,23	Amazon.se	712,23	219	18309	Amazon.se	712,23	In stock		Inet	749,00	Out of stock	0,00	ComputerSalg.se	798,00	In stock	49,00	Power SE	799,00	In stock	0,00	Webhallen SE	799,00	In stock	0,00	Hornbach	799,00	In stock	59,90	Elbutik	807,00	Out of stock	49,00	Proshop	836,00	In stock	59,00	Dustin Home	839,00	In stock	69,00	Buyersclub	849,00	In stock	0,00	https://www.pricerunner.se/pl/460-3703048/Belysning/Philips-Hue-Col-Go-V2-EU-Bordslampa-priser	08718696173992
Belysning	Twinkly	310006-01	3203466184	Twinkly Garland Ljusslinga 600 Lampor	7	2 596,00	123ink.se	2 350,00	123ink.se	2 350,00			123ink.se	2 350,00	In stock	35,00	ComputerSalg.se	2 478,00	In stock	0,00	tink	2 596,00	In stock	0,00	Cdon	2 599,00	In stock	0,00	Elgiganten	2 949,00	In stock	39,00	Lampmani	3 569,00	In stock	0,00	Conrad Elektronik	3 690,00	In stock	0,00													https://www.pricerunner.se/pl/460-3203466184/Belysning/Twinkly-Garland-Ljusslinga-600-Lampor-priser	08056326678579
Belysning	Meross	250020-01	3204257219	Meross Wifi Led Strip Works Apple Homekit Ljuslist	6	549,00	Amazon.se	521,00	Amazon.se	521,00			Amazon.se	521,00	In stock		ComputerSalg.se	528,00	In stock	49,00	tink	549,00	In stock	0,00	Buyersclub	629,00	In stock	0,00	iPhonebutiken	649,00	In stock	49,00	TechInn	659,99	In stock																		https://www.pricerunner.se/pl/460-3204257219/Belysning/Meross-Wifi-Led-Strip-Works-Apple-Homekit-Ljuslist-priser	00680306682706
Belysning	Innr	8000036-01	5309713	Innr Flex Ljuslist	8	749,00	Compumail	747,00	Compumail	747,00			Compumail	747,00	In stock	62,00	tink	749,00	In stock	0,00	ComputerSalg.se	780,00	In stock	49,00	Amazon.se	788,00	In stock		Komplett	829,00	In stock	0,00	Cdon	877,00	In stock	0,00	Buyersclub	939,00	In stock	0,00	Lamp24	999,00	In stock	0,00									https://www.pricerunner.se/pl/460-5309713/Belysning/Innr-Flex-Ljuslist-priser	08718781552725
Belysning	Twinkly	310007-01	3203486117	Twinkly Festoon 40 RGB Ljusslinga 40 Lampor	7	1 999,00	Proshop	1 720,00	Proshop	1 720,00	4385	231522	Proshop	1 720,00	In stock	0,00	tink	1 999,00	In stock	0,00	Cdon	2 297,00	In stock	0,00	ComputerSalg.se	2 497,00	In stock	0,00	Elgiganten	2 499,00	In stock	39,00	Buyersclub	2 559,00	In stock	0,00	Lampmani	2 819,00	In stock	0,00													https://www.pricerunner.se/pl/460-3203486117/Belysning/Twinkly-Festoon-40-RGB-Ljusslinga-40-Lampor-priser	08056326678173
Belysning	Eve	140013-01	5064993	Eve Light Strip Ljuslist	20	899,00	Webhallen SE	699,00	Webhallen SE	699,00	1976	114316	Webhallen SE	699,00	In stock	0,00	MaxGaming	729,00	In stock	39,00	Power SE	849,00	In stock	0,00	Cdon	849,00	In stock	0,00	Komplett	849,00	In stock	0,00	Inet	849,00	In stock	0,00	Proshop	866,00	In stock	59,00	ComputerSalg.se	873,00	In stock	49,00	Gravis.de	884,96	In stock	276,47	tink	899,00	In stock	0,00	https://www.pricerunner.se/pl/460-5064993/Belysning/Eve-Light-Strip-Ljuslist-priser	04260195391680
Belysning	Eva	140006-01	3200063796	Eva Light Strip Extension Ljuslist	15	569,00	MaxGaming	439,00	MaxGaming	439,00	4225	221388	MaxGaming	439,00	In stock	39,00	Webhallen SE	549,00	In stock	0,00	Power SE	549,00	In stock	0,00	iPhonebutiken	549,00	In stock	49,00	Inet	549,00	In stock	0,00	Gravis.de	559,70	In stock	279,80	tink	569,00	In stock	0,00	Proshop	574,00	In stock	59,00	Compumail	586,00	In stock	62,00	ComputerSalg.se	648,00	In stock	49,00	https://www.pricerunner.se/pl/460-3200063796/Belysning/Eva-Light-Strip-Extension-Ljuslist-priser	04260195391819
Belysning	Hombli	300030-01	3203747174	Hombli Startkit: Smart utomhusbelysning, Starter Markbelysning	12	1 799,00	Proshop	1 720,00	Proshop	1 720,00			Proshop	1 720,00	In stock	0,00	tink	1 799,00	In stock	0,00	ComputerSalg.se	1 856,00	In stock	0,00	Coolshop SE	1 939,00	In stock	0,00	Cdon	1 939,00	In stock	29,00	Spelbutiken	1 939,00	In stock	0,00	Elektronik24	2 127,00	In stock	49,00	Compliq	2 323,75	Out of stock	123,75	Ginza AB	2 429,00	Out of stock	0,00	Amazon.se	2 668,27	In stock		https://www.pricerunner.se/pl/460-3203747174/Belysning/Hombli-Startkit-Smart-utomhusbelysning-Starter-Markbelysning-priser	08719323919051
