product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
4438,"Ring Spotlight Cam Wired - Überwachungskamera mit Leuchten und Sirene, verkabelt - Schwarz",Ring,Partner_DE_AW_Traffic_0105-21052021,70515,202.052247,317,2021-05-01,2021-05-01
4438,"Ring Spotlight Cam Wired - Überwachungskamera mit Leuchten und Sirene, verkabelt - Schwarz",Ring,Partner_DE_PROSP_Conversion_0105-21052021,26156,213.762403,324,2021-05-01,2021-05-01
10998,Bosch Indego S+ 500 Mähroboter + Garage,Bosch,Partner_DE_AW_Traffic_0105-21052021,25982,62.210692,94,2021-05-01,2021-05-01
11245,Sonos Roam Charger - Kabelloses Ladegerät - shadow black,Sonos,Partner_DE_AW_Traffic_0105-21052021,25970,77.010857,105,2021-05-01,2021-05-01
8702,Bosch Indego M+ 700 - Mähroboter + Ersatzmesser,Bosch,Partner_DE_AW_Traffic_0105-21052021,21234,58.45065,91,2021-05-01,2021-05-01
11239,Sonos Roam + Belkin SOUNDFORM Move True Wireless Earbuds,Sonos,Partner_DE_AW_Traffic_0105-21052021,18327,58.320649,69,2021-05-01,2021-05-01
11229,Sonos Roam - mobiler wasserdichter Smart Speaker - shadow black,Sonos,Partner_DE_AW_Traffic_0105-21052021,12743,75.160836,132,2021-05-01,2021-05-01
11247,Sonos Roam + Charger - Kabelloses Ladegerät,Sonos,Partner_DE_AW_Traffic_0105-21052021,10409,57.040634,111,2021-05-01,2021-05-01
10996,Bosch Indego XS 300 Mähroboter + Garage,Bosch,Partner_DE_AW_Traffic_0105-21052021,10120,28.540317,36,2021-05-01,2021-05-01
11229,Sonos Roam - mobiler wasserdichter Smart Speaker - shadow black,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,8976,87.69,54,2021-05-01,2021-05-01
8649,Philips Hue Wandleuchte Appear 2er-Pack + Outdoor Sensor,Philips,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,8501,63.98,87,2021-05-01,2021-05-01
11246,Sonos Roam Charger - Kabelloses Ladegerät - lunar white,Sonos,Partner_DE_AW_Traffic_0105-21052021,7368,17.330193,29,2021-05-01,2021-05-01
3560528677384947,3560528677384947,3560528677384947,Partner_DE_AW_Traffic_0105-21052021,7190,28.610318,50,2021-05-01,2021-05-01
8911,Innr Smart Outdoor Flex Light Colour - LED-Streifen - 2 m,Innr,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,7141,83.19,103,2021-05-01,2021-05-01
11245,Sonos Roam Charger - Kabelloses Ladegerät - shadow black,Sonos,Partner_DE_PROSP_Conversion_0105-21052021,6558,88.07099,31,2021-05-01,2021-05-01
11238,Sonos Roam Stereo-Set + Belkin SOUNDFORM Move True Wireless Earbuds,Sonos,Partner_DE_AW_Traffic_0105-21052021,6484,19.140213,29,2021-05-01,2021-05-01
8703,Bosch Indego M+ 700 - Mähroboter + Garage,Bosch,Partner_DE_AW_Traffic_0105-21052021,6466,16.730186,39,2021-05-01,2021-05-01
8195,Google Nest Mini (2. Gen) 2er-Pack - Smarter Lautsprecher mit Sprachsteuerung,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,6085,25.25,23,2021-05-01,2021-05-01
11357,Sonos Roam + Wireless Charger + Belkin SOUNDFORM Move True Wireless Earbuds,Sonos,Partner_DE_AW_Traffic_0105-21052021,5631,13.900155,19,2021-05-01,2021-05-01
11228,Sonos Roam - mobiler wasserdichter Smart Speaker - lunar white,Sonos,Partner_DE_AW_Traffic_0105-21052021,5614,18.330204,37,2021-05-01,2021-05-01
4438,"Ring Spotlight Cam Wired - Überwachungskamera mit Leuchten und Sirene, verkabelt - Schwarz",Ring,Partner_DE_RET_Conversion_0105-21052021,5472,59.38,24,2021-05-01,2021-05-01
10937,Senic Friends of Hue Smart Switch - Smarter Lichtschalter ohne Strom-/Batteriebedarf 3er-Pack + Switch,Senic,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,4396,38.71,24,2021-05-01,2021-05-01
10344,Ring Video Doorbell 3 Plus + Ring Chime Gen. 2,Ring,Partner_DE_PROSP_Conversion_0105-21052021,4390,35.830403,23,2021-05-01,2021-05-01
11228,Sonos Roam - mobiler wasserdichter Smart Speaker - lunar white,Sonos,Partner_DE_PROSP_Conversion_0105-21052021,4190,26.6703,19,2021-05-01,2021-05-01
6182,Ring Stick Up Cam Elite - Überwachungskamera für den Innen- und Außenbereich - Schwarz,Ring,Partner_DE_AW_Traffic_0105-21052021,4072,15.710175,26,2021-05-01,2021-05-01
11239,Sonos Roam + Belkin SOUNDFORM Move True Wireless Earbuds,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,4055,28.19,29,2021-05-01,2021-05-01
11317,Bosch Indego S+ 500 Mähroboter + Eve Aqua,Bosch,Partner_DE_AW_Traffic_0105-21052021,4003,11.350126,19,2021-05-01,2021-05-01
3246276105461871,3246276105461871,3246276105461871,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020_V3,3805,39.81,62,2021-05-01,2021-05-01
