product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
11485,Hombli Outdoor Light String + Extension Set,Hombli,tink_BE_PROSP_Conversion_0109_19092022,3184,13.36,13,2022-09-01,2022-09-01
11485,Hombli Outdoor Light String + Extension Set,Hombli,tink_BE_AW_Traffic_0109_19092022,2453,5.3,23,2022-09-01,2022-09-01
10172,Innr Smart Outdoor sokkellamp Colour 3-pack ZigBee Lightlink - Zwart,Innr,tink_BE_AW_Traffic_0109_19092022,2296,4.51,25,2022-09-01,2022-09-01
12198,Google Nest Doorbell + LOQED Touch Smart Lock,Google,tink_BE_PROSP_Conversion_0109_19092022,2122,11.59,25,2022-09-01,2022-09-01
3809,Sonos Arc One SL 5.1 Home Theatre Set,Sonos,tink_BE_PROSP_Conversion_0109_19092022,1758,7.66,27,2022-09-01,2022-09-01
12198,Google Nest Doorbell + LOQED Touch Smart Lock,Google,tink_BE_AW_Traffic_0109_19092022,1449,3.77,22,2022-09-01,2022-09-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_BE_PROSP_Conversion_0109_19092022,1030,5.14,11,2022-09-01,2022-09-01
11388,Hombli Smart Indoor Camera 2 2-pack,Hombli,tink_BE_AW_Traffic_0109_19092022,1021,1.54,8,2022-09-01,2022-09-01
3809,Sonos Arc One SL 5.1 Home Theatre Set,Sonos,tink_BE_AW_Traffic_0109_19092022,985,2.25,6,2022-09-01,2022-09-01
12109,Enabot Ebo Air - Interactieve Robot - Wit,Enabot,tink_BE_AW_Traffic_0109_19092022,939,2.42,10,2022-09-01,2022-09-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_BE_AW_Reach_0109_19092022,930,0.32,0,2022-09-01,2022-09-01
12313,Foscam VD1 Videodeurbel + Google Nest Hub (Gen. 2),Foscam,tink_BE_AW_Traffic_0109_19092022,698,1.09,4,2022-09-01,2022-09-01
12195,LOQED Touch Smart Lock + Google Nest Hub (Gen. 2),LOQED,tink_BE_AW_Reach_0109_19092022,618,0.14,0,2022-09-01,2022-09-01
