product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
10110,tado° Starter Kit mit 2 Smarten Heizkörper-Thermostaten V3+ und Funk-Temperatursensor,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,21482,18.34,31,2021-01-01,2021-01-01
8365,tado° Smartes Heizkörper-Thermostat - Zusatzprodukt für Einzelraumsteuerung 5er-Pack,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,17046,50.36,53,2021-01-01,2021-01-01
2416371068479904,2416371068479904,2416371068479904,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,16733,35.43,101,2021-01-01,2021-01-01
6461,"Google Nest Protect 6er-Pack - Protect Rauch- und Kohlenmonoxidmelder, 2. Generation",Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,6673,32.67,52,2021-01-01,2021-01-01
5637,Sonos One SL 3er Set - WLAN-Lautsprecher,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,5984,25.32,111,2021-01-01,2021-01-01
5247,Netatmo Windmesser + Regenmesser,Netatmo,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,5706,20.63,29,2021-01-01,2021-01-01
2785409368137187,2785409368137187,2785409368137187,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,5433,20.51,41,2021-01-01,2021-01-01
10052,Google Nest Audio + Google Nest Mini,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,5404,16.71,10,2021-01-01,2021-01-01
10150,tado° Funk-Temperatursensor 2er-Set,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,4037,17.13,28,2021-01-01,2021-01-01
3808,Sonos One SL Stereo Set - WLAN-Lautsprecher,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,3657,16.19,36,2021-01-01,2021-01-01
4737883639586798,4737883639586798,4737883639586798,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,3644,7.06,17,2021-01-01,2021-01-01
10345,tado° Smartes Heizkörper-Thermostat Starter Kit V3+ mit 5 Thermostaten + Funk-Temperatursensor,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,3130,6.12,24,2021-01-01,2021-01-01
10096,Google Nest Audio Stereo-Set + Google Nest Mini,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,2768,4.44,6,2021-01-01,2021-01-01
5102,Ring Video Doorbell 3 + Ring Chime Gen. 2 - WLAN Türgong,Ring,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,2196,8.42,13,2021-01-01,2021-01-01
2887792314575943,2887792314575943,2887792314575943,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1963,7.4,19,2021-01-01,2021-01-01
6789,"Ring Stick Up Cam Battery, Gen. 3 + Zusatzakku",Ring,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1926,4.07,8,2021-01-01,2021-01-01
10347,tado° Smartes Heizkörper-Thermostat Starter Kit V3+ mit 3 Thermostaten + Funk-Temperatursensor,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1495,4.35,6,2021-01-01,2021-01-01
6466,Homematic IP Rauchwarnmelder Starter Set - Wohnung,Homematic,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1368,5.21,10,2021-01-01,2021-01-01
4405,Sonos One Stereo Set - Smart Speaker mit Sprachsteuerung,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1286,5.14,13,2021-01-01,2021-01-01
3813735511985621,3813735511985621,3813735511985621,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1252,2.74,3,2021-01-01,2021-01-01
8467,Bosch Smart Home - Starter Set Heizung mit 4 Thermostaten,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1169,4.15,16,2021-01-01,2021-01-01
6544,Homematic IP Starter Set Beschattung Plus,Homematic,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1154,4.66,17,2021-01-01,2021-01-01
8075,Eve Energy 4er-Pack,Eve,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,1066,3.38,8,2021-01-01,2021-01-01
5635,Sonos One 3er Set - WLAN-Lautsprecher mit Sprachsteuerung,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,986,4.12,31,2021-01-01,2021-01-01
8095,Bosch Smart Home - Starter Set Heizung mit 3 Thermostaten + Google Nest Mini,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,961,1.16,4,2021-01-01,2021-01-01
2732912570162144,2732912570162144,2732912570162144,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,800,3.73,11,2021-01-01,2021-01-01
2531550460233286,2531550460233286,2531550460233286,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,761,2.3,16,2021-01-01,2021-01-01
9756,Netatmo Smarte Videotürklingel - schwarz,Netatmo,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,667,3.58,13,2021-01-01,2021-01-01
10190,Google Nest Audio 3er-Set,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,654,1.38,7,2021-01-01,2021-01-01
2706386969412111,2706386969412111,2706386969412111,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,524,2.39,9,2021-01-01,2021-01-01
10355,Withings Steel HR Sport + Belkin SOUNDFORM Move True Wireless Earbuds,Withings,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,428,1.54,10,2021-01-01,2021-01-01
9555,Bosch spexor - Mobiler Sicherheitsassistent mit integrierter eSIM-Karte - weiß,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,422,2.03,4,2021-01-01,2021-01-01
4592,Google Nest Protect 3-pack + Google Nest Mini,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,385,1.47,3,2021-01-01,2021-01-01
2647444935293867,2647444935293867,2647444935293867,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,385,0.9,4,2021-01-01,2021-01-01
4407,tado° Smartes Heizkörper-Thermostat Starter Kit V3+ mit 5 Thermostaten & Bridge zur Einzelraumsteuerung,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,355,0.96,6,2021-01-01,2021-01-01
1997347420368220,1997347420368220,1997347420368220,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,314,1.58,3,2021-01-01,2021-01-01
10189,Bosch Smart Home - Starter Set Heizung mit 2 Thermostaten,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,314,0.88,6,2021-01-01,2021-01-01
10115,Google Nest Hub (2. Generation) + Ezviz C3N Außenkamera,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,313,0.87,4,2021-01-01,2021-01-01
2747966738590373,2747966738590373,2747966738590373,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,245,1.47,6,2021-01-01,2021-01-01
4620,Bosch Smart Home - Starter Set Heizung mit 3 Thermostaten + Tür-/Fensterkontakt,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,230,0.46,3,2021-01-01,2021-01-01
6275,tado° Starter Kit mit 3 Smarten Heizkörper-Thermostaten V3+ und Raumthermostat,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,224,0.28,1,2021-01-01,2021-01-01
6691,"Ring Spotlight Cam Wired Doppelpack - HD-Kamera mit Leuchten und Sirene, verkabelt",Ring,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,175,0.9,2,2021-01-01,2021-01-01
8213,Sonos One + Google Nest Mini,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,161,0.52,0,2021-01-01,2021-01-01
10039,Netatmo Smarte Außenkamera mit Sirene + Videotürklingel,Netatmo,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,151,0.87,4,2021-01-01,2021-01-01
9909,Sonos One Stereo Set + Google Nest Hub (2. Generation),Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,138,0.57,2,2021-01-01,2021-01-01
2788750897824318,2788750897824318,2788750897824318,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,117,0.67,1,2021-01-01,2021-01-01
2963832500312651,2963832500312651,2963832500312651,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,80,0.28,0,2021-01-01,2021-01-01
8774,EZVIZ C6CN - Innenkamera mit Schwenkfunktion 2er-Set,EZVIZ,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,79,0.07,0,2021-01-01,2021-01-01
6201,Sonos One Stereo Set +  Google Nest Mini,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,79,0.26,1,2021-01-01,2021-01-01
7838,Bosch Smart Home - Starter Set Rollladensteuerung Unterputz + Google Nest Mini,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,67,0.29,4,2021-01-01,2021-01-01
8403,Bosch Smart Home - Starter Set Raumklima Plus,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,56,0.19,1,2021-01-01,2021-01-01
8204,Withings Steel HR Sport + Withings Body+,Withings,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,55,0.2,1,2021-01-01,2021-01-01
4854,Netatmo Premium Set Wetterstation,Netatmo,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,52,0.32,1,2021-01-01,2021-01-01
8175,Sonos One + Sonos One SL + Google Nest Mini,Sonos,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,50,0.19,0,2021-01-01,2021-01-01
4606,Bosch Smart Home - Wohnungspaket Brandschutz,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,48,0.2,2,2021-01-01,2021-01-01
8028,tado° Erweiterungspack mit 2er-Pack Heizkörper-Thermostat und 1 Raumthermostat,tado°,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,47,0.16,0,2021-01-01,2021-01-01
6195,"Ring Spotlight Cam Battery Doppelpack - HD-Kamera mit Leuchten und Sirene, kabellos",Ring,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,45,0.15,6,2021-01-01,2021-01-01
3692781007498770,3692781007498770,3692781007498770,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,43,0.06,1,2021-01-01,2021-01-01
9509,Google Nest Wifi 2er-Set + kostenloser Google Nest Hub (2. Generation),Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,40,0.24,0,2021-01-01,2021-01-01
7837,Bosch Smart Home - Starter Set Raumklima + Google Nest Mini,Bosch,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,38,0.08,0,2021-01-01,2021-01-01
6790,Ring Spotlight Cam Battery + Zusatzakku,Ring,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,37,0.11,1,2021-01-01,2021-01-01
3647394661966845,3647394661966845,3647394661966845,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,31,0.05,0,2021-01-01,2021-01-01
9336,Google Nest Protect 2er-Pack + Google Nest Mini,Google,tink_DE_PROSP_CAT_02102020_DEonly_TopDealsPromo_01122020,30,0.05,0,2021-01-01,2021-01-01
