Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Belysning	Philips Hue	230040-01	3202207389	Philips Hue Xamento Recessed 1x5.7W Spotlight	15	839,00	Komplett	746,00	Komplett	746,00			Komplett	746,00	Out of stock	0,00	Power SE	753,00	In stock	0,00	Amazon.se	756,00	In stock		Elbutik	770,00	Out of stock	49,00	ComputerSalg.se	788,00	In stock	49,00	Coolshop SE	795,00	In stock	0,00	tink	839,00	In stock	0,00	Webhallen SE	839,00	Out of stock	0,00	Elgiganten	839,00	In stock	39,00	Cdon	867,00	In stock	0,00	https://www.pricerunner.se/pl/460-3202207389/Belysning/Philips-Hue-Xamento-Recessed-1x5.7W-Spotlight-priser	08719514452138
Belysning	Twinkly	310008-02	3203970209	Twinkly RGB LED-listförlängning Ljuslist	5	499,00	tink	499,00	Lampmani	545,00			tink	499,00	In stock	0,00	Lampmani	545,00	In stock	99,00	Cdon	555,00	In stock	0,00	Bauhaus	599,00	In stock	59,00	Elgiganten	599,00	In stock	39,00																					https://www.pricerunner.se/pl/460-3203970209/Belysning/Twinkly-RGB-LED-listfoerlaengning-Ljuslist-priser	08056326677886
Belysning	Philips Hue	230024-01	3739743	Philips Hue Plus V4 EMEA ext 1m Ljuslist	54	279,00	Power SE	259,00	Power SE	259,00	319	26029	Power SE	259,00	In stock	49,00	Amazon.se	259,00	In stock		Proshop	262,00	In stock	59,00	Hornbach	272,00	In stock	69,90	tink	279,00	In stock	0,00	Proffsmagasinet	279,00	In stock	59,00	Mätteknik för alla	279,00	Out of stock	0,00	Ljushuset	279,00	Unknown stock status	0,00	Norrmalmsel	279,00	Unknown stock status	15 625,00	Elbutik	279,00	Out of stock	49,00	https://www.pricerunner.se/pl/460-3739743/Belysning/Philips-Hue-Plus-V4-EMEA-ext-1m-Ljuslist-priser	08718699703448
Belysning	Twinkly	310009-02	3203467414	Twinkly Line Ljuslist	5	899,00	tink	899,00	Cdon	899,00			tink	899,00	In stock	0,00	Cdon	899,00	In stock	0,00	Lampmani	986,00	In stock	0,00	Bauhaus	1 049,00	In stock	59,00	Elgiganten	1 049,00	In stock	39,00																					https://www.pricerunner.se/pl/460-3203467414/Belysning/Twinkly-Line-Ljuslist-priser	08056326677879
Belysning	Philips Hue	230023-01	5227043	Philips Hue Lightstrip Plus V4 EMEA 2m Base kit Ljuslist	53	899,00	Cdon	725,00	Cdon	725,00	6	1184	Cdon	725,00	In stock	49,00	Power SE	748,00	In stock	0,00	Proshop	748,00	In stock	59,00	Amazon.se	748,00	In stock		Hornbach	773,00	In stock	69,90	ComputerSalg.se	788,00	In stock	49,00	MediaMarkt	799,00	In stock	0,00	Elon	859,00	In stock	0,00	Elbutik	865,00	In stock	49,00	MassaTeknik	873,00	In stock	99,00	https://www.pricerunner.se/pl/460-5227043/Belysning/Philips-Hue-Lightstrip-Plus-V4-EMEA-2m-Base-kit-Ljuslist-priser	08718699703424
Belysning	Hombli	300025-01	3200949946	Hombli String Light Extension Lampdel	16	599,00	Powerbanken	455,76	Powerbanken	455,76			Powerbanken	455,76	Unknown stock status		Compumail	534,00	In stock	62,00	Proshop	590,00	In stock	59,00	Kjell & Company	590,00	In stock	0,00	tink	599,00	In stock	0,00	Coolshop SE	599,00	In stock	0,00	Cdon	599,00	In stock	29,00	Spelbutiken	599,00	In stock	0,00	Net2World	639,00	In stock	49,00	Datia	668,00	Unknown stock status	124,00	https://www.pricerunner.se/pl/460-3200949946/Belysning/Hombli-String-Light-Extension-Lampdel-priser	08719323918306
Belysning	Innr	800005-01	3203818609	Innr OSL 130 Spotlight	9	399,00	Compumail	322,00	Compumail	322,00			Compumail	322,00	In stock	62,00	tink	399,00	In stock	0,00	Cdon	399,00	In stock	49,00	Amazon.se	399,00	In stock		Elon	399,00	In stock	29,00	Komplett	459,00	In stock	19,00	Teknikproffset	479,00	Unknown stock status	49,00	Lamp24	549,00	In stock	0,00	Buyersclub	569,00	In stock	49,00					https://www.pricerunner.se/pl/460-3203818609/Belysning/Innr-OSL-130-Spotlight-priser	08718781552565
Belysning	Hombli	300043-01	3204904340	Hombli Smart Light V2 Väggarmatur	8	669,00	tink	669,00	Datia	691,00			tink	669,00	In stock	0,00	Datia	691,00	Unknown stock status	124,00	Coolshop SE	695,00	In stock	0,00	Cdon	695,00	In stock	29,00	Spelbutiken	695,00	In stock	0,00	Compliq	812,50	Out of stock	123,75	Gameshop	845,00	Preorder	79,00	Ginza AB	929,00	In stock	0,00									https://www.pricerunner.se/pl/460-3204904340/Belysning/Hombli-Smart-Light-V2-Vaeggarmatur-priser	08719323919754
Belysning	Twinkly	310004-01	3203279945	Twinkly Festoon Ljusslinga 40 Lampor	4	1 999,00	tink	1 999,00	ComputerSalg.se	2 077,00			tink	1 999,00	In stock	0,00	ComputerSalg.se	2 077,00	In stock	0,00	Lampmani	2 299,00	In stock	0,00	Elgiganten	2 499,00	In stock	39,00																									https://www.pricerunner.se/pl/460-3203279945/Belysning/Twinkly-Festoon-Ljusslinga-40-Lampor-priser	08056326678272
Belysning	Innr	8000037-01	5309688	Innr Flex Ljuslist	6	549,00	Compumail	478,00	Compumail	478,00			Compumail	478,00	In stock	62,00	Cdon	499,00	In stock	49,00	tink	549,00	In stock	0,00	Komplett	549,00	In stock	0,00	Amazon.se	579,00	In stock		Buyersclub	659,00	In stock	49,00																	https://www.pricerunner.se/pl/460-5309688/Belysning/Innr-Flex-Ljuslist-priser	08718781552718
Belysning	Philips Hue	230041-01	4909799	Philips Hue Col Play UK EXT Väggarmatur	40	689,00	Lamper	540,95	Lamper	540,95	789	54008	Lamper	540,95	Unknown stock status	0,00	Cdon	545,00	In stock	49,00	Power SE	547,00	In stock	0,00	Amazon.se	547,00	In stock		Inet	549,00	In stock	0,00	Webhallen SE	549,00	Out of stock	0,00	Proshop	583,00	In stock	59,00	Dustin Home	583,00	Preorder	69,00	ComputerSalg.se	588,00	In stock	49,00	Onlinedeal24	594,89	Unknown stock status	199,41	https://www.pricerunner.se/pl/460-4909799/Belysning/Philips-Hue-Col-Play-UK-EXT-Vaeggarmatur-priser	08718696170731
Belysning	Philips Hue	230043-01	3200846963	Philips Hue Xamento M Takplafond 38.1cm	20	2 319,00	Komplett	1 999,00	Komplett	1 999,00	4263	240868	Komplett	1 999,00	In stock	0,00	Power SE	2 055,00	In stock	0,00	Proshop	2 055,00	In stock	0,00	Amazon.se	2 056,00	In stock		Elbutik	2 058,00	Out of stock	0,00	Lamper	2 068,72	Unknown stock status	0,00	Ljusihem	2 189,00	In stock	0,00	ComputerSalg.se	2 209,00	In stock	0,00	Cdon	2 249,00	In stock	0,00	tink	2 319,00	In stock	0,00	https://www.pricerunner.se/pl/460-3200846963/Belysning/Philips-Hue-Xamento-M-Takplafond-38.1cm-priser	08719514452251
Belysning	Philips Hue	230032 -01	4688527	Philips Hue Col Play Single PK EU/UK Väggarmatur	35	769,00	MediaMarkt	629,00	MediaMarkt	629,00	2974	172386	MediaMarkt	629,00	In stock	0,00	Amazon.se	629,00	In stock		Compumail	630,00	In stock	62,00	Lamper	692,03	Unknown stock status	0,00	Power SE	699,00	In stock	0,00	Inet	699,00	In stock	0,00	Webhallen SE	699,00	Out of stock	0,00	Cdon	699,00	In stock	0,00	Elbutik	706,00	Out of stock	49,00	RDEButik	748,00	Unknown stock status	119,00	https://www.pricerunner.se/pl/460-4688527/Belysning/Philips-Hue-Col-Play-Single-PK-EU-UK-Vaeggarmatur-priser	08718696170717
Belysning	Philips Hue	230031-01	5119134	Philips Hue Lily XL WACA LV EU spike Markbelysning 19cm	17	1 549,00	Elbutik	1 455,00	Elbutik	1 455,00	2987	172890	Elbutik	1 455,00	Out of stock	0,00	Power SE	1 523,00	In stock	0,00	Proshop	1 523,00	In stock	0,00	tink	1 549,00	In stock	0,00	Hemprodukter	1 549,00	Out of stock	0,00	Proffsmagasinet	1 551,00	In stock	0,00	Cdon	1 569,00	In stock	0,00	iPhonebutiken	1 649,00	Out of stock	0,00	Ljusihem	1 649,00	In stock	0,00	Gravis.de	1 718,62	In stock	286,51	https://www.pricerunner.se/pl/460-5119134/Belysning/Philips-Hue-Lily-XL-WACA-LV-EU-spike-Markbelysning-19cm-priser	08718696174364
Belysning	Hombli	300034-01	3200128090	Hombli HBLS-0521 Ljuslist	19	599,00	Powerbanken	455,76	Powerbanken	455,76			Powerbanken	455,76	Unknown stock status		Compumail	468,00	In stock	62,00	Coolshop SE	495,00	In stock	0,00	Cdon	495,00	In stock	29,00	Proshop	495,00	In stock	59,00	Spelbutiken	495,00	In stock	0,00	Ginza AB	559,00	In stock	39,00	ComputerSalg.se	573,00	In stock	49,00	Datia	579,00	Unknown stock status	124,00	Gameshop	581,00	Preorder	79,00	https://www.pricerunner.se/pl/460-3200128090/Belysning/Hombli-HBLS-0521-Ljuslist-priser	08719323914827
Belysning	Hombli	300032-01	3203279902	Hombli Smart Outdoor Light String Ljusslinga 10 Lampor	17	899,00	Powerbanken	714,89	Powerbanken	714,89	4124	233105	Powerbanken	714,89	Unknown stock status		Proshop	761,00	In stock	59,00	ComputerSalg.se	847,00	In stock	49,00	Compumail	878,00	In stock	62,00	tink	899,00	In stock	0,00	Coolshop SE	909,00	In stock	0,00	Spelbutiken	909,00	In stock	0,00	Datia	914,00	Unknown stock status	124,00	Fcomputer SE	975,00	In stock	69,00	Net2World	989,00	In stock	49,00	https://www.pricerunner.se/pl/460-3203279902/Belysning/Hombli-Smart-Outdoor-Light-String-Ljusslinga-10-Lampor-priser	08719323918368
Belysning	Innr	800024-01	3203817474	Innr Smart Spotlight	10	499,00	Compumail	363,00	Compumail	363,00			Compumail	363,00	In stock	62,00	Elon	490,00	In stock	29,00	tink	499,00	In stock	0,00	Cdon	499,00	In stock	49,00	Komplett	499,00	In stock	59,00	Teknikproffset	529,00	Unknown stock status	49,00	Lamp24	549,00	In stock	0,00	Buyersclub	649,00	In stock	49,00	Fcomputer SE	699,00	In stock	69,00	Elektronik24	823,00	Out of stock	49,00	https://www.pricerunner.se/pl/460-3203817474/Belysning/Innr-Smart-Spotlight-priser	08718781552787
Belysning	Twinkly	310008-01	3200315446	Twinkly Line Extension Ljuslist	21	499,00	Webhallen SE	199,00	Webhallen SE	199,00	763	52700	Webhallen SE	199,00	Out of stock	49,00	Amazon.se	234,00	In stock		Proshop	234,00	In stock	59,00	Compumail	309,00	In stock	62,00	Buyersclub	309,00	In stock	49,00	Cdon	338,00	In stock	0,00	Hemmy	399,00	Out of stock	39,00	Inredningsvaruhuset	399,00	In stock	149,00	TVexperten	399,00	In stock	0,00	HusOchHemma	399,00	In stock	49,00	https://www.pricerunner.se/pl/460-3200315446/Belysning/Twinkly-Line-Extension-Ljuslist-priser	08056326677121
Belysning	Philips Hue	230029-01	5197660	Philips Hue Outdoor 5m EU Ljuslist	45	1 999,00	Webhallen SE	1 890,00	Webhallen SE	1 890,00	184	17247	Webhallen SE	1 890,00	In stock	0,00	Coolshop SE	1 948,00	In stock	0,00	Cdon	1 948,00	In stock	29,00	Spelbutiken	1 948,00	In stock	0,00	Kjell & Company	1 990,00	In stock	0,00	Inet	1 990,00	In stock	0,00	Hornbach	1 990,00	In stock	0,00	tink	1 999,00	In stock	0,00	Clas Ohlson	1 999,00	In stock	39,00	Power SE	2 026,00	In stock	0,00	https://www.pricerunner.se/pl/460-5197660/Belysning/Philips-Hue-Outdoor-5m-EU-Ljuslist-priser	08718699709853
Belysning	Philips Hue	230027-01	4569939	Philips Hue Lily Ext. Spike 1x8W 24V Markbelysning 8.4cm	41	999,00	NetOnNet	799,00	NetOnNet	799,00			NetOnNet	799,00	In stock	0,00	Webhallen SE	849,00	In stock	0,00	Gravis.de	912,73	In stock	285,15	Amazon.se	925,00	In stock		Power SE	930,00	In stock	0,00	Proshop	930,00	In stock	59,00	ComputerSalg.se	949,00	In stock	59,00	Elon	949,00	In stock	0,00	Dustin Home	960,00	In stock	69,00	Furniturebox	969,00	In stock	39,00	https://www.pricerunner.se/pl/460-4569939/Belysning/Philips-Hue-Lily-Ext.-Spike-1x8W-24V-Markbelysning-8.4cm-priser	08718696167977
Belysning	Philips Hue	230026-01	4569973	Philips Hue Lily Base Unit Spike 3x8W 24V Markbelysning 19.3cm 3st	30	2 999,00	Spelbutiken	2 685,00	Spelbutiken	2 685,00	538	39330	Spelbutiken	2 685,00	In stock	0,00	Cdon	2 795,00	In stock	29,00	Amazon.se	2 936,46	In stock		Proshop	2 941,00	In stock	0,00	Elon	2 995,00	In stock	0,00	tink	2 999,00	In stock	0,00	K-Rauta	2 999,00	In stock	59,00	Elbutik	3 077,00	Out of stock	0,00	Lamper	3 150,72	Unknown stock status	0,00	Lomax	3 167,50	In stock	0,00	https://www.pricerunner.se/pl/460-4569973/Belysning/Philips-Hue-Lily-Base-Unit-Spike-3x8W-24V-Markbelysning-19.3cm-3st-priser	08718696167960
Belysning	Philips Hue	230025 - 01	3703048	Philips Hue Col Go V2 EU Bordslampa	42	879,00	MediaMarkt	699,00	MediaMarkt	699,00	132	13173	MediaMarkt	699,00	In stock	0,00	Amazon.se	699,00	In stock		Hornbach	759,00	In stock	69,90	Power SE	779,00	In stock	0,00	Inet	779,00	In stock	0,00	Elbutik	795,00	Out of stock	49,00	ComputerSalg.se	798,00	In stock	49,00	Bauhaus	799,00	In stock	59,00	Webhallen SE	799,00	Out of stock	0,00	Dustin Home	833,00	In stock	69,00	https://www.pricerunner.se/pl/460-3703048/Belysning/Philips-Hue-Col-Go-V2-EU-Bordslampa-priser	08718696173992
Belysning	Twinkly	310006-01	3203466184	Twinkly Garland Ljusslinga 600 Lampor	8	2 596,00	123ink.se	2 050,00	123ink.se	2 050,00	2104	128235	123ink.se	2 050,00	In stock	35,00	ComputerSalg.se	2 250,00	In stock	0,00	Cdon	2 594,00	In stock	0,00	tink	2 596,00	In stock	0,00	Amazon.se	2 634,81	In stock		Elgiganten	2 949,00	In stock	39,00	Lampmani	3 569,00	In stock	0,00	Conrad Elektronik	3 690,00	In stock	0,00									https://www.pricerunner.se/pl/460-3203466184/Belysning/Twinkly-Garland-Ljusslinga-600-Lampor-priser	08056326678579
Belysning	Meross	250020-01	3204257219	Meross Wifi Led Strip Works Apple Homekit Ljuslist	7	549,00	Cdon	483,00	Cdon	483,00			Cdon	483,00	In stock	0,00	tink	549,00	In stock	0,00	Amazon.se	549,32	In stock		ComputerSalg.se	647,00	In stock	49,00	Buyersclub	649,00	In stock	49,00	iPhonebutiken	649,00	In stock	49,00	TechInn	659,99	In stock														https://www.pricerunner.se/pl/460-3204257219/Belysning/Meross-Wifi-Led-Strip-Works-Apple-Homekit-Ljuslist-priser	00680306682706
Belysning	Innr	8000036-01	5309713	Innr Flex Ljuslist	8	749,00	Compumail	551,00	Compumail	551,00	4952	273641	Compumail	551,00	In stock	62,00	ComputerSalg.se	560,00	In stock	49,00	Cdon	649,00	In stock	49,00	tink	749,00	In stock	0,00	Amazon.se	788,00	In stock		Komplett	829,00	Out of stock	0,00	Buyersclub	979,00	In stock	49,00	Lamp24	999,00	In stock	0,00									https://www.pricerunner.se/pl/460-5309713/Belysning/Innr-Flex-Ljuslist-priser	08718781552725
Belysning	Twinkly	310007-01	3203486117	Twinkly Festoon 40 RGB Ljusslinga 40 Lampor	8	1 999,00	Amazon.se	1 960,00	Amazon.se	1 960,00			Amazon.se	1 960,00	In stock		tink	1 999,00	In stock	0,00	ComputerSalg.se	2 084,00	In stock	0,00	Cdon	2 179,00	In stock	0,00	Bauhaus	2 499,00	In stock	59,00	Elgiganten	2 499,00	In stock	39,00	Buyersclub	2 559,00	In stock	49,00	Lampmani	2 819,00	In stock	0,00									https://www.pricerunner.se/pl/460-3203486117/Belysning/Twinkly-Festoon-40-RGB-Ljusslinga-40-Lampor-priser	08056326678173
Belysning	Eve	140013-01	5064993	Eve Light Strip Ljuslist	19	899,00	Webhallen SE	599,00	Webhallen SE	599,00	1657	102816	Webhallen SE	599,00	In stock	0,00	MaxGaming	729,00	In stock	39,00	Power SE	849,00	In stock	0,00	Cdon	849,00	In stock	0,00	Komplett	849,00	In stock	0,00	Inet	849,00	In stock	0,00	Proshop	868,00	In stock	59,00	ComputerSalg.se	897,00	In stock	49,00	tink	899,00	In stock	0,00	MacForum	899,00	In stock	0,00	https://www.pricerunner.se/pl/460-5064993/Belysning/Eve-Light-Strip-Ljuslist-priser	04260195391680
Belysning	Eva	140006-01	3200063796	Eva Light Strip Extension Ljuslist	18	569,00	Webhallen SE	439,00	Webhallen SE	439,00	3979	223801	Webhallen SE	439,00	In stock	49,00	MaxGaming	439,00	In stock	39,00	Power SE	549,00	In stock	0,00	Cdon	549,00	In stock	0,00	iPhonebutiken	549,00	In stock	49,00	Inet	549,00	In stock	0,00	Gravis.de	568,61	In stock	284,25	tink	569,00	In stock	0,00	Proshop	578,00	In stock	59,00	Teknavi	645,48	In stock	155,09	https://www.pricerunner.se/pl/460-3200063796/Belysning/Eva-Light-Strip-Extension-Ljuslist-priser	04260195391819
Belysning	Hombli	300030-01	3203747174	Hombli Startkit: Smart utomhusbelysning, Starter Markbelysning	12	1 799,00	tink	1 799,00	Coolshop SE	1 939,00	3372	195539	tink	1 799,00	In stock	0,00	Coolshop SE	1 939,00	In stock	0,00	Cdon	1 939,00	In stock	29,00	Spelbutiken	1 939,00	In stock	0,00	Datia	2 061,00	Unknown stock status	124,00	Net2World	2 089,00	In stock	49,00	Gameshop	2 145,00	Preorder	149,00	Elektronik24	2 152,00	Out of stock	49,00	Compliq	2 350,00	Out of stock	123,75	Amazon.se	2 415,30	In stock		https://www.pricerunner.se/pl/460-3203747174/Belysning/Hombli-Startkit-Smart-utomhusbelysning-Starter-Markbelysning-priser	08719323919051
