product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_BE_RET_CAT_31082021_v3,2091,20.57,11,2022-01-01,2022-01-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_BE_RET_CAT_31082021_v3,1802,20.98,7,2022-01-01,2022-01-01
8768,tado° Slimme Bedrade Thermostaat Starter Kit V3+ incl. Bridge + 6-pack Radiatorknoppen,tado°,tink_BE_RET_CAT_31082021_v3,1257,12.47,10,2022-01-01,2022-01-01
8195,Google Nest Mini 2-pack,Google,tink_BE_RET_CAT_31082021_v3,884,7.98,7,2022-01-01,2022-01-01
11551,Google Nest Doorbell (batterij) + Google Nest Hub (Gen. 2),Google,tink_BE_RET_CAT_31082021_v3,495,5.92,6,2022-01-01,2022-01-01
11476,Hombli Smart Doorbell 2 + Chime 2 + Google Nest Hub,Hombli,tink_BE_RET_CAT_31082021_v3,400,4.31,8,2022-01-01,2022-01-01
8427,Netatmo Wandbeugel voor Windmeter en Regensensor - Zwart,Netatmo,tink_BE_RET_CAT_31082021_v3,246,2.13,1,2022-01-01,2022-01-01
8813,Hombli Smart Spot GU10 Colour 2 + 2 Gratis,Hombli,tink_BE_RET_CAT_31082021_v3,243,2.29,3,2022-01-01,2022-01-01
11859,eufy Video Doorbell 2K (Batterij) met HomeBase 2 + Google Nest Hub (Gen. 2),eufy,tink_BE_RET_CAT_31082021_v3,241,2.13,5,2022-01-01,2022-01-01
10053,Google Nest Audio + Google Nest Hub (Gen. 2),Google,tink_BE_RET_CAT_31082021_v3,222,4.26,0,2022-01-01,2022-01-01
6894,Google Nest Hello + Google Nest Hub (Gen. 2),Google,tink_BE_RET_CAT_31082021_v3,214,1.45,4,2022-01-01,2022-01-01
10672,Google Nest Audio 2-pack + Google Nest Mini,Google,tink_BE_RET_CAT_31082021_v3,181,2.56,2,2022-01-01,2022-01-01
4631,tado° Slimme Radiatorknop 3-pack,tado°,tink_BE_RET_CAT_31082021_v3,164,1.38,0,2022-01-01,2022-01-01
330,Withings Thermo - Slimme Thermometer - Wit,Withings,tink_BE_RET_CAT_31082021_v3,162,2.57,3,2022-01-01,2022-01-01
11283,Google Nest Hub (Gen. 2) + Hombli Smart Bulb Color 4-pack,Google,tink_BE_RET_CAT_31082021_v3,159,1.29,0,2022-01-01,2022-01-01
11771,Hombli Smart Switch Module Duo - Zwart,Hombli,tink_BE_RET_CAT_31082021_v3,127,1.59,2,2022-01-01,2022-01-01
10155,tado° Slimme Draadloze Thermostaat Starter Kit V3+ incl. Bridge + 4-pack Radiatorknoppen,tado°,tink_BE_RET_CAT_31082021_v3,118,0.96,0,2022-01-01,2022-01-01
