product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_BE_PROSP_Conversion_3011_alwayson,8657,47.2,44,2021-12-01,2021-12-01
8768,tado° Slimme Bedrade Thermostaat Starter Kit V3+ incl. Bridge + 6-pack Radiatorknoppen,tado°,tink_BE_PROSP_Conversion_3011_alwayson,6149,31.21,40,2021-12-01,2021-12-01
8033,Eve Thermo (2020) 3-pack,Eve,tink_BE_PROSP_Conversion_3011_alwayson,3753,19.76,23,2021-12-01,2021-12-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_BE_RET_CAT_31082021_v3,3437,73.46,20,2021-12-01,2021-12-01
8768,tado° Slimme Bedrade Thermostaat Starter Kit V3+ incl. Bridge + 6-pack Radiatorknoppen,tado°,tink_BE_RET_CAT_31082021_v3,1741,37.28,16,2021-12-01,2021-12-01
8075,Eve Energy 4-pack,Eve,tink_BE_RET_CAT_31082021_v3,1269,24.15,8,2021-12-01,2021-12-01
6461,Google Nest Protect Batterij 6-pack - Rook- en Koolmonoxidemelders 2de generatie,Google,tink_BE_PROSP_Conversion_3011_alwayson,1134,6.2,4,2021-12-01,2021-12-01
11422,EZVIZ C8C Outdoor Wifi Pan Tilt Camera 2-pack,EZVIZ,tink_BE_PROSP_Conversion_3011_alwayson,1029,5.38,8,2021-12-01,2021-12-01
7809,tado° Slimme Radiatorknop 6-pack,tado°,tink_BE_PROSP_Conversion_3011_alwayson,883,4.68,7,2021-12-01,2021-12-01
11551,Google Nest Doorbell (batterij) + Google Nest Hub (Gen. 2),Google,tink_BE_RET_CAT_31082021_v3,838,16.22,7,2021-12-01,2021-12-01
11476,Hombli Smart Doorbell 2 + Chime 2 + Google Nest Hub,Hombli,tink_BE_PROSP_Conversion_3011_alwayson,723,4.48,8,2021-12-01,2021-12-01
