product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
11948,Netatmo Slimme Rookmelder 4-pack,Netatmo,tink_NL_PROSP_Conversion_0905_alwayson,1108,10.46,16,2022-07-01,2022-07-01
12227,HidrateSpark PRO 900ml Straw - Slimme waterfles - Sea Glass,HidrateSpark,tink_NL_RET_Cat_3103_always_on,1058,16.038131,7,2022-07-01,2022-07-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_PROSP_Conversion_0905_alwayson,1057,8.09,11,2022-07-01,2022-07-01
11949,Netatmo Slimme Rookmelder 5-pack,Netatmo,tink_NL_PROSP_Conversion_0905_alwayson,1042,6.77,17,2022-07-01,2022-07-01
12143,Bosch Smart Home Rookmelder II - Wit,Bosch,tink_NL_PROSP_Conversion_0905_alwayson,1036,9.2,18,2022-07-01,2022-07-01
12268,Google Chromecast met Google TV (4K) - Wit,Google,tink_NL_RET_Cat_3103_always_on,893,16.658058,8,2022-07-01,2022-07-01
6890,Google Nest Hub (Gen. 2) 2-pack - Smart Display,Google,tink_NL_RET_Cat_3103_always_on,713,9.578883,6,2022-07-01,2022-07-01
12169,Bosch Smart Home Rookmelder 2-Pack,Bosch,tink_NL_PROSP_Conversion_0905_alwayson,677,5.17,7,2022-07-01,2022-07-01
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_NL_PROSP_Conversion_0905_alwayson,564,3.6,12,2022-07-01,2022-07-01
6891,Google Nest Hub (Gen. 2) + Gratis Google Nest Mini,Google,tink_NL_RET_Cat_3103_always_on,462,8.069059,5,2022-07-01,2022-07-01
11236,Wallbox Power Boost - Slimme Energie Meter 3-fase,Wallbox,tink_NL_RET_Cat_3103_always_on,419,5.469362,3,2022-07-01,2022-07-01
11810,Netatmo Slimme Rookmelder + Slimme Koolmonoxide Sensor,Netatmo,tink_NL_PROSP_Conversion_0905_alwayson,382,3.66,11,2022-07-01,2022-07-01
10998,HidrateSpark STEEL Chug 620 ml - Smart Water Bottle - Brushed Stainless Steel,HidrateSpark,tink_NL_RET_Cat_3103_always_on,360,3.459597,1,2022-07-01,2022-07-01
8919,Innr Outdoor Extension Cable - 5m,Innr,tink_NL_RET_Cat_3103_always_on,349,3.559585,1,2022-07-01,2022-07-01
11837,Withings ScanWatch - Smartwatch - 38 mm en Rose Goud,Withings,tink_NL_RET_Cat_3103_always_on,339,4.529472,4,2022-07-01,2022-07-01
8195,Google Nest Mini 2-pack,Google,tink_NL_PROSP_Conversion_0905_alwayson,336,2.23,5,2022-07-01,2022-07-01
11551,Google Nest Doorbell (batterij) + Google Nest Hub (Gen. 2),Google,tink_NL_RET_Cat_3103_always_on,292,5.109404,2,2022-07-01,2022-07-01
7735,Netatmo Welcome 2-pack - Indoor Beveiligingscamera,Netatmo,tink_NL_PROSP_Conversion_0905_alwayson,269,1.56,5,2022-07-01,2022-07-01
6894,Google Nest Hello + Google Nest Hub (Gen. 2),Google,tink_NL_PROSP_Conversion_0905_alwayson,267,2.09,4,2022-07-01,2022-07-01
12212,Hombli Outdoor Smart Wall Light 2-Pack,Hombli,tink_NL_RET_Cat_3103_always_on,255,3.119636,1,2022-07-01,2022-07-01
9275,Senic Friends of Hue Slimme Lichtschakelaar 2-pack,Senic,tink_NL_PROSP_Conversion_0905_alwayson,212,1.71,3,2022-07-01,2022-07-01
11100,Bosch Indego S+ 500 - Robotmaaier + Garage,Bosch,tink_NL_PROSP_Conversion_0905_alwayson,207,1.23,3,2022-07-01,2022-07-01
330,Withings Thermo - Slimme Thermometer - Wit,Withings,tink_NL_RET_Cat_3103_always_on,207,3.719566,5,2022-07-01,2022-07-01
